month,origin_city,dest_city,is_late,cancelled,flight_number
4,"Phoenix, AZ","Palm Springs, CA",17,0,142
4,"Phoenix, AZ","Pasco/Kennewick/Richland, WA",3,0,42
4,"Phoenix, AZ","Peoria, IL",0,0,10
4,"Phoenix, AZ","Philadelphia, PA",26,0,206
4,"Phoenix, AZ","Pittsburgh, PA",7,0,51
4,"Phoenix, AZ","Portland, OR",62,1,390
4,"Phoenix, AZ","Provo, UT",7,0,59
4,"Phoenix, AZ","Raleigh/Durham, NC",6,0,33
4,"Phoenix, AZ","Rapid City, SD",1,0,14
4,"Phoenix, AZ","Reno, NV",30,0,208
4,"Phoenix, AZ","Rockford, IL",0,0,13
4,"Phoenix, AZ","Sacramento, CA",59,0,327
4,"Phoenix, AZ","Salt Lake City, UT",58,2,504
4,"Phoenix, AZ","San Antonio, TX",44,2,226
4,"Phoenix, AZ","San Diego, CA",91,2,459
4,"Phoenix, AZ","San Francisco, CA",201,2,424
4,"Phoenix, AZ","San Jose, CA",42,1,291
4,"Phoenix, AZ","San Luis Obispo, CA",10,0,90
4,"Phoenix, AZ","Santa Ana, CA",58,0,356
4,"Phoenix, AZ","Santa Barbara, CA",20,1,105
4,"Phoenix, AZ","Santa Fe, NM",7,0,53
4,"Phoenix, AZ","Santa Rosa, CA",5,0,57
4,"Phoenix, AZ","Seattle, WA",95,2,634
4,"Phoenix, AZ","Sioux Falls, SD",4,0,58
4,"Phoenix, AZ","South Bend, IN",0,0,9
4,"Phoenix, AZ","Spokane, WA",15,0,109
4,"Phoenix, AZ","Springfield, MO",0,0,8
4,"Phoenix, AZ","St. Cloud, MN",0,0,11
4,"Phoenix, AZ","St. George, UT",4,0,60
4,"Phoenix, AZ","St. Louis, MO",38,0,214
4,"Phoenix, AZ","Stockton, CA",3,0,9
4,"Phoenix, AZ","Tampa, FL",22,1,87
4,"Phoenix, AZ","Toledo, OH",1,0,4
4,"Phoenix, AZ","Tucson, AZ",27,0,276
4,"Phoenix, AZ","Tulsa, OK",16,0,89
4,"Phoenix, AZ","Washington, DC",17,1,195
4,"Phoenix, AZ","Wichita, KS",9,1,40
4,"Phoenix, AZ","Yuma, AZ",6,0,101
4,"Pittsburgh, PA","Atlanta, GA",21,0,245
4,"Pittsburgh, PA","Austin, TX",16,0,30
4,"Pittsburgh, PA","Baltimore, MD",7,0,90
4,"Pittsburgh, PA","Boston, MA",25,4,165
4,"Pittsburgh, PA","Charleston, SC",1,0,9
4,"Pittsburgh, PA","Charlotte, NC",26,0,149
4,"Pittsburgh, PA","Chicago, IL",41,0,325
4,"Pittsburgh, PA","Dallas, TX",5,0,30
4,"Pittsburgh, PA","Dallas/Fort Worth, TX",34,2,118
4,"Pittsburgh, PA","Denver, CO",31,0,146
4,"Pittsburgh, PA","Detroit, MI",12,0,116
4,"Pittsburgh, PA","Fort Lauderdale, FL",21,1,98
4,"Pittsburgh, PA","Fort Myers, FL",10,0,50
4,"Pittsburgh, PA","Houston, TX",16,1,56
4,"Pittsburgh, PA","Jacksonville, FL",2,0,8
4,"Pittsburgh, PA","Key West, FL",3,0,9
4,"Pittsburgh, PA","Las Vegas, NV",8,0,64
4,"Pittsburgh, PA","Los Angeles, CA",1,1,24
4,"Pittsburgh, PA","Melbourne, FL",3,0,8
4,"Pittsburgh, PA","Miami, FL",8,0,68
4,"Pittsburgh, PA","Minneapolis, MN",2,0,86
4,"Pittsburgh, PA","Myrtle Beach, SC",7,1,38
4,"Pittsburgh, PA","Nashville, TN",6,0,72
4,"Pittsburgh, PA","New York, NY",40,1,422
4,"Pittsburgh, PA","Newark, NJ",27,2,180
4,"Pittsburgh, PA","Orlando, FL",31,3,219
4,"Pittsburgh, PA","Philadelphia, PA",24,0,118
4,"Pittsburgh, PA","Phoenix, AZ",16,0,60
4,"Pittsburgh, PA","Punta Gorda, FL",3,0,12
4,"Pittsburgh, PA","Raleigh/Durham, NC",3,0,56
4,"Pittsburgh, PA","San Francisco, CA",23,0,60
4,"Pittsburgh, PA","Sanford, FL",3,0,8
4,"Pittsburgh, PA","Sarasota/Bradenton, FL",1,0,21
4,"Pittsburgh, PA","Savannah, GA",3,0,9
4,"Pittsburgh, PA","Seattle, WA",2,0,30
4,"Pittsburgh, PA","St. Louis, MO",4,0,26
4,"Pittsburgh, PA","St. Petersburg, FL",2,0,9
4,"Pittsburgh, PA","Tampa, FL",11,3,90
4,"Pittsburgh, PA","Valparaiso, FL",0,0,8
4,"Pittsburgh, PA","Washington, DC",32,0,194
4,"Pittsburgh, PA","West Palm Beach/Palm Beach, FL",2,0,9
4,"Plattsburgh, NY","Fort Lauderdale, FL",3,0,14
4,"Plattsburgh, NY","Punta Gorda, FL",2,1,10
4,"Plattsburgh, NY","Sanford, FL",3,0,16
4,"Plattsburgh, NY","St. Petersburg, FL",1,0,12
4,"Pocatello, ID","Salt Lake City, UT",5,0,60
4,"Ponce, PR","New York, NY",3,0,30
4,"Ponce, PR","Orlando, FL",12,1,84
4,"Portland, ME","Atlanta, GA",2,1,30
4,"Portland, ME","Baltimore, MD",18,5,90
4,"Portland, ME","Charlotte, NC",13,0,57
4,"Portland, ME","Chicago, IL",5,1,60
4,"Portland, ME","Detroit, MI",1,1,30
4,"Portland, ME","New York, NY",23,2,146
4,"Portland, ME","Newark, NJ",0,1,30
4,"Portland, ME","Orlando, FL",4,1,29
4,"Portland, ME","Philadelphia, PA",8,1,38
4,"Portland, ME","Washington, DC",17,2,107
4,"Portland, OR","Anchorage, AK",5,0,29
4,"Portland, OR","Atlanta, GA",4,0,91
4,"Portland, OR","Austin, TX",9,0,30
4,"Portland, OR","Boise, ID",9,0,75
4,"Portland, OR","Boston, MA",9,0,30
4,"Portland, OR","Bozeman, MT",2,0,17
4,"Portland, OR","Burbank, CA",14,0,90
4,"Portland, OR","Charlotte, NC",5,0,30
4,"Portland, OR","Chicago, IL",19,1,217
4,"Portland, OR","Dallas, TX",0,0,3
4,"Portland, OR","Dallas/Fort Worth, TX",39,7,182
4,"Portland, OR","Denver, CO",48,1,346
4,"Portland, OR","Fort Lauderdale, FL",1,0,2
4,"Portland, OR","Fresno, CA",6,0,38
4,"Portland, OR","Honolulu, HI",5,0,60
4,"Portland, OR","Houston, TX",3,0,60
4,"Portland, OR","Kahului, HI",3,0,47
4,"Portland, OR","Kona, HI",2,0,17
4,"Portland, OR","Las Vegas, NV",62,2,320
4,"Portland, OR","Lihue, HI",0,0,6
4,"Portland, OR","Long Beach, CA",0,0,4
4,"Portland, OR","Los Angeles, CA",32,1,327
4,"Portland, OR","Miami, FL",12,0,45
4,"Portland, OR","Minneapolis, MN",3,0,89
4,"Portland, OR","Missoula, MT",0,0,2
4,"Portland, OR","Nashville, TN",3,0,30
4,"Portland, OR","New York, NY",10,0,90
4,"Portland, OR","Newark, NJ",6,0,60
4,"Portland, OR","Oakland, CA",21,0,164
4,"Portland, OR","Ontario, CA",10,0,89
4,"Portland, OR","Orlando, FL",8,0,53
4,"Portland, OR","Palm Springs, CA",7,0,67
4,"Portland, OR","Phoenix, AZ",62,1,389
4,"Portland, OR","Provo, UT",1,0,9
4,"Portland, OR","Reno, NV",4,0,43
4,"Portland, OR","Sacramento, CA",18,0,121
4,"Portland, OR","Salt Lake City, UT",16,0,195
4,"Portland, OR","San Diego, CA",21,1,112
4,"Portland, OR","San Francisco, CA",139,1,245
4,"Portland, OR","San Jose, CA",29,0,188
4,"Portland, OR","San Luis Obispo, CA",5,0,25
4,"Portland, OR","Santa Ana, CA",8,0,108
4,"Portland, OR","Santa Barbara, CA",1,0,13
4,"Portland, OR","Santa Rosa, CA",6,0,34
4,"Portland, OR","Seattle, WA",47,1,452
4,"Portland, OR","Spokane, WA",5,0,59
4,"Portland, OR","Tampa, FL",0,0,2
4,"Portland, OR","Washington, DC",13,0,60
4,"Portsmouth, NH","Punta Gorda, FL",4,0,29
4,"Portsmouth, NH","Sanford, FL",0,1,16
4,"Portsmouth, NH","St. Petersburg, FL",2,0,8
4,"Prescott, AZ","Denver, CO",8,0,30
4,"Prescott, AZ","Los Angeles, CA",7,0,30
4,"Providence, RI","Atlanta, GA",11,0,86
4,"Providence, RI","Baltimore, MD",19,0,151
4,"Providence, RI","Charlotte, NC",24,0,143
4,"Providence, RI","Chicago, IL",24,0,146
4,"Providence, RI","Detroit, MI",4,1,60
4,"Providence, RI","Fort Lauderdale, FL",1,0,38
4,"Providence, RI","Fort Myers, FL",1,0,5
4,"Providence, RI","Nashville, TN",2,0,8
4,"Providence, RI","New York, NY",3,1,37
4,"Providence, RI","Orlando, FL",22,1,149
4,"Providence, RI","Philadelphia, PA",7,0,105
4,"Providence, RI","Punta Gorda, FL",3,0,13
4,"Providence, RI","Tampa, FL",6,0,39
4,"Providence, RI","Washington, DC",26,1,193
4,"Providence, RI","West Palm Beach/Palm Beach, FL",4,0,30
4,"Provo, UT","Austin, TX",2,0,8
4,"Provo, UT","Chicago, IL",1,0,8
4,"Provo, UT","Houston, TX",0,0,9
4,"Provo, UT","Las Vegas, NV",2,0,8
4,"Provo, UT","Nashville, TN",1,0,9
4,"Provo, UT","Phoenix, AZ",8,0,59
4,"Provo, UT","Portland, OR",1,0,9
4,"Provo, UT","San Diego, CA",0,0,8
4,"Provo, UT","Sanford, FL",1,0,8
4,"Provo, UT","Santa Ana, CA",5,0,30
4,"Punta Gorda, FL","Akron, OH",1,0,9
4,"Punta Gorda, FL","Albany, NY",1,0,13
4,"Punta Gorda, FL","Allentown/Bethlehem/Easton, PA",2,0,11
4,"Punta Gorda, FL","Appleton, WI",0,0,13
4,"Punta Gorda, FL","Asheville, NC",5,0,14
4,"Punta Gorda, FL","Baltimore, MD",3,0,5
4,"Punta Gorda, FL","Bangor, ME",0,0,8
4,"Punta Gorda, FL","Belleville, IL",0,0,8
4,"Punta Gorda, FL","Cedar Rapids/Iowa City, IA",0,0,8
4,"Punta Gorda, FL","Chicago, IL",1,0,8
4,"Punta Gorda, FL","Cincinnati, OH",4,0,35
4,"Punta Gorda, FL","Columbus, OH",1,0,11
4,"Punta Gorda, FL","Concord, NC",2,0,9
4,"Punta Gorda, FL","Dayton, OH",2,0,8
4,"Punta Gorda, FL","Des Moines, IA",1,0,8
4,"Punta Gorda, FL","Elmira/Corning, NY",0,0,2
4,"Punta Gorda, FL","Flint, MI",7,0,25
4,"Punta Gorda, FL","Fort Wayne, IN",3,0,17
4,"Punta Gorda, FL","Grand Rapids, MI",4,0,34
4,"Punta Gorda, FL","Harrisburg, PA",1,0,11
4,"Punta Gorda, FL","Indianapolis, IN",3,0,10
4,"Punta Gorda, FL","Kansas City, MO",2,0,9
4,"Punta Gorda, FL","Knoxville, TN",1,0,13
4,"Punta Gorda, FL","Lexington, KY",2,0,11
4,"Punta Gorda, FL","Louisville, KY",3,0,9
4,"Punta Gorda, FL","Minneapolis, MN",1,0,5
4,"Punta Gorda, FL","Moline, IL",2,0,9
4,"Punta Gorda, FL","Nashville, TN",4,0,14
4,"Punta Gorda, FL","Newburgh/Poughkeepsie, NY",3,0,9
4,"Punta Gorda, FL","Niagara Falls, NY",4,0,18
4,"Punta Gorda, FL","Omaha, NE",0,0,2
4,"Punta Gorda, FL","Peoria, IL",1,0,11
4,"Punta Gorda, FL","Pittsburgh, PA",3,0,12
4,"Punta Gorda, FL","Plattsburgh, NY",0,0,9
4,"Punta Gorda, FL","Portsmouth, NH",0,0,29
4,"Punta Gorda, FL","Providence, RI",2,0,13
4,"Punta Gorda, FL","Richmond, VA",1,0,8
4,"Punta Gorda, FL","Rochester, NY",0,0,4
4,"Punta Gorda, FL","Rockford, IL",1,0,13
4,"Punta Gorda, FL","Sioux Falls, SD",1,0,2
4,"Punta Gorda, FL","South Bend, IN",2,0,16
4,"Punta Gorda, FL","Springfield, IL",3,0,10
4,"Punta Gorda, FL","Springfield, MO",0,0,9
4,"Punta Gorda, FL","St. Cloud, MN",0,0,4
4,"Punta Gorda, FL","Syracuse, NY",1,0,11
4,"Punta Gorda, FL","Toledo, OH",0,0,13
4,"Punta Gorda, FL","Traverse City, MI",3,0,9
4,"Raleigh/Durham, NC","Atlanta, GA",37,0,390
4,"Raleigh/Durham, NC","Austin, TX",24,1,119
4,"Raleigh/Durham, NC","Baltimore, MD",32,1,155
4,"Raleigh/Durham, NC","Boston, MA",47,1,234
4,"Raleigh/Durham, NC","Charlotte, NC",83,0,316
4,"Raleigh/Durham, NC","Chicago, IL",70,0,330
4,"Raleigh/Durham, NC","Cincinnati, OH",4,0,65
4,"Raleigh/Durham, NC","Cleveland, OH",2,0,15
4,"Raleigh/Durham, NC","Dallas, TX",6,0,33
4,"Raleigh/Durham, NC","Dallas/Fort Worth, TX",51,1,192
4,"Raleigh/Durham, NC","Denver, CO",33,0,148
4,"Raleigh/Durham, NC","Detroit, MI",12,0,116
4,"Raleigh/Durham, NC","Fort Lauderdale, FL",11,4,108
4,"Raleigh/Durham, NC","Houston, TX",21,0,102
4,"Raleigh/Durham, NC","Las Vegas, NV",1,0,22
4,"Raleigh/Durham, NC","Los Angeles, CA",15,0,56
4,"Raleigh/Durham, NC","Miami, FL",34,1,225
4,"Raleigh/Durham, NC","Minneapolis, MN",11,0,87
4,"Raleigh/Durham, NC","Nashville, TN",21,0,208
4,"Raleigh/Durham, NC","New Orleans, LA",0,0,4
4,"Raleigh/Durham, NC","New York, NY",159,12,688
4,"Raleigh/Durham, NC","Newark, NJ",32,3,241
4,"Raleigh/Durham, NC","Orlando, FL",39,2,237
4,"Raleigh/Durham, NC","Philadelphia, PA",35,2,170
4,"Raleigh/Durham, NC","Phoenix, AZ",7,0,33
4,"Raleigh/Durham, NC","Pittsburgh, PA",5,0,56
4,"Raleigh/Durham, NC","Salt Lake City, UT",1,0,31
4,"Raleigh/Durham, NC","San Francisco, CA",9,0,60
4,"Raleigh/Durham, NC","San Juan, PR",15,1,51
4,"Raleigh/Durham, NC","Seattle, WA",19,0,67
4,"Raleigh/Durham, NC","St. Louis, MO",10,0,55
4,"Raleigh/Durham, NC","Tampa, FL",15,0,100
4,"Raleigh/Durham, NC","Trenton, NJ",0,0,9
4,"Raleigh/Durham, NC","Washington, DC",76,4,290
4,"Rapid City, SD","Chicago, IL",4,0,30
4,"Rapid City, SD","Dallas/Fort Worth, TX",13,0,63
4,"Rapid City, SD","Denver, CO",28,0,111
4,"Rapid City, SD","Las Vegas, NV",2,0,8
4,"Rapid City, SD","Minneapolis, MN",9,0,86
4,"Rapid City, SD","Phoenix, AZ",2,0,14
4,"Redding, CA","Los Angeles, CA",2,0,30
4,"Redding, CA","San Francisco, CA",9,0,60
4,"Redding, CA","Seattle, WA",1,0,24
4,"Reno, NV","Burbank, CA",4,0,25
4,"Reno, NV","Chicago, IL",3,1,29
4,"Reno, NV","Dallas, TX",0,0,2
4,"Reno, NV","Dallas/Fort Worth, TX",21,1,106
4,"Reno, NV","Denver, CO",23,0,178
4,"Reno, NV","Las Vegas, NV",72,1,373
4,"Reno, NV","Long Beach, CA",6,0,55
4,"Reno, NV","Los Angeles, CA",19,0,213
4,"Reno, NV","Oakland, CA",3,0,52
4,"Reno, NV","Phoenix, AZ",32,0,209
4,"Reno, NV","Portland, OR",3,0,43
4,"Reno, NV","Salt Lake City, UT",11,0,90
4,"Reno, NV","San Diego, CA",10,0,61
4,"Reno, NV","San Francisco, CA",57,1,120
4,"Reno, NV","San Jose, CA",3,0,27
4,"Reno, NV","Seattle, WA",13,0,55
4,"Rhinelander, WI","Minneapolis, MN",3,0,60
4,"Richmond, VA","Atlanta, GA",33,0,285
4,"Richmond, VA","Boston, MA",27,3,138
4,"Richmond, VA","Charlotte, NC",64,0,230
4,"Richmond, VA","Chicago, IL",27,0,117
4,"Richmond, VA","Dallas/Fort Worth, TX",25,0,90
4,"Richmond, VA","Denver, CO",18,0,60
4,"Richmond, VA","Detroit, MI",10,0,86
4,"Richmond, VA","Fort Lauderdale, FL",11,1,90
4,"Richmond, VA","Fort Myers, FL",1,0,2
4,"Richmond, VA","Houston, TX",3,0,30
4,"Richmond, VA","Las Vegas, NV",4,0,13
4,"Richmond, VA","Miami, FL",3,0,30
4,"Richmond, VA","Minneapolis, MN",0,0,9
4,"Richmond, VA","Nashville, TN",1,0,8
4,"Richmond, VA","New York, NY",35,4,245
4,"Richmond, VA","Orlando, FL",21,2,112
4,"Richmond, VA","Punta Gorda, FL",2,0,8
4,"Richmond, VA","Sanford, FL",2,0,8
4,"Richmond, VA","St. Petersburg, FL",1,0,9
4,"Riverton/Lander, WY","Denver, CO",5,0,39
4,"Roanoke, VA","Atlanta, GA",15,0,90
4,"Roanoke, VA","Charlotte, NC",4,0,7
4,"Roanoke, VA","Chicago, IL",3,0,60
4,"Roanoke, VA","New York, NY",9,0,52
4,"Roanoke, VA","Sanford, FL",2,0,9
4,"Roanoke, VA","St. Petersburg, FL",2,1,8
4,"Rochester, MN","Chicago, IL",10,0,38
4,"Rochester, MN","Minneapolis, MN",13,0,86
4,"Rochester, NY","Atlanta, GA",12,0,86
4,"Rochester, NY","Baltimore, MD",18,0,87
4,"Rochester, NY","Charlotte, NC",15,0,90
4,"Rochester, NY","Chicago, IL",23,0,177
4,"Rochester, NY","Detroit, MI",11,0,116
4,"Rochester, NY","New York, NY",31,7,194
4,"Rochester, NY","Newark, NJ",1,2,30
4,"Rochester, NY","Orlando, FL",6,1,64
4,"Rochester, NY","Philadelphia, PA",0,0,1
4,"Rochester, NY","Punta Gorda, FL",1,0,4
4,"Rochester, NY","Sanford, FL",0,0,5
4,"Rochester, NY","Tampa, FL",0,0,8
4,"Rochester, NY","Washington, DC",12,1,85
4,"Rock Springs, WY","Denver, CO",4,0,39
4,"Rockford, IL","Las Vegas, NV",0,0,8
4,"Rockford, IL","Phoenix, AZ",1,0,13
4,"Rockford, IL","Punta Gorda, FL",3,0,13
4,"Rockford, IL","Sanford, FL",4,0,9
4,"Rockford, IL","Sarasota/Bradenton, FL",1,0,8
4,"Rockford, IL","St. Petersburg, FL",3,0,15
4,"Roswell, NM","Dallas/Fort Worth, TX",9,1,60
4,"Sacramento, CA","Atlanta, GA",7,0,77
4,"Sacramento, CA","Austin, TX",5,0,46
4,"Sacramento, CA","Boise, ID",7,0,60
4,"Sacramento, CA","Burbank, CA",32,2,216
4,"Sacramento, CA","Charlotte, NC",5,0,30
4,"Sacramento, CA","Chicago, IL",22,0,158
4,"Sacramento, CA","Dallas, TX",6,0,34
4,"Sacramento, CA","Dallas/Fort Worth, TX",41,4,140
4,"Sacramento, CA","Denver, CO",40,1,315
4,"Sacramento, CA","Honolulu, HI",11,1,61
4,"Sacramento, CA","Houston, TX",6,1,60
4,"Sacramento, CA","Kahului, HI",6,0,53
4,"Sacramento, CA","Las Vegas, NV",92,0,481
4,"Sacramento, CA","Long Beach, CA",22,2,167
4,"Sacramento, CA","Los Angeles, CA",63,0,436
4,"Sacramento, CA","Miami, FL",7,0,30
4,"Sacramento, CA","Minneapolis, MN",1,0,30
4,"Sacramento, CA","Nashville, TN",0,0,1
4,"Sacramento, CA","New York, NY",3,0,30
4,"Sacramento, CA","Newark, NJ",5,0,30
4,"Sacramento, CA","Ontario, CA",24,0,154
4,"Sacramento, CA","Orlando, FL",0,0,1
4,"Sacramento, CA","Palm Springs, CA",6,0,50
4,"Sacramento, CA","Phoenix, AZ",37,1,329
4,"Sacramento, CA","Portland, OR",27,0,121
4,"Sacramento, CA","Salt Lake City, UT",14,0,149
4,"Sacramento, CA","San Diego, CA",72,0,442
4,"Sacramento, CA","San Francisco, CA",25,3,60
4,"Sacramento, CA","Santa Ana, CA",15,0,182
4,"Sacramento, CA","Santa Barbara, CA",2,0,26
4,"Sacramento, CA","Seattle, WA",58,0,307
4,"Sacramento, CA","Spokane, WA",10,0,56
4,"Sacramento, CA","St. Louis, MO",4,0,30
4,"Sacramento, CA","Washington, DC",4,0,30
4,"Saginaw/Bay City/Midland, MI","Chicago, IL",12,0,82
4,"Saginaw/Bay City/Midland, MI","Detroit, MI",9,0,86
4,"Saipan, TT","Guam, TT",0,0,30
4,"Salina, KS","Chicago, IL",6,1,30
4,"Salina, KS","Denver, CO",5,0,30
4,"Salt Lake City, UT","Albuquerque, NM",12,0,86
4,"Salt Lake City, UT","Atlanta, GA",33,0,261
4,"Salt Lake City, UT","Austin, TX",28,0,132
4,"Salt Lake City, UT","Baltimore, MD",5,0,60
4,"Salt Lake City, UT","Bend/Redmond, OR",3,0,60
4,"Salt Lake City, UT","Billings, MT",8,0,86
4,"Salt Lake City, UT","Boise, ID",15,0,146
4,"Salt Lake City, UT","Boston, MA",23,0,120
4,"Salt Lake City, UT","Bozeman, MT",6,0,90
4,"Salt Lake City, UT","Burbank, CA",10,0,109
4,"Salt Lake City, UT","Butte, MT",4,0,55
4,"Salt Lake City, UT","Casper, WY",1,0,30
4,"Salt Lake City, UT","Cedar City, UT",7,0,51
4,"Salt Lake City, UT","Charlotte, NC",7,0,67
4,"Salt Lake City, UT","Chicago, IL",47,0,289
4,"Salt Lake City, UT","Cincinnati, OH",6,0,60
4,"Salt Lake City, UT","Colorado Springs, CO",7,0,30
4,"Salt Lake City, UT","Dallas, TX",9,0,58
4,"Salt Lake City, UT","Dallas/Fort Worth, TX",86,5,339
4,"Salt Lake City, UT","Denver, CO",153,1,705
4,"Salt Lake City, UT","Detroit, MI",12,0,120
4,"Salt Lake City, UT","Elko, NV",2,0,30
4,"Salt Lake City, UT","Eugene, OR",5,0,60
4,"Salt Lake City, UT","Fort Lauderdale, FL",5,0,60
4,"Salt Lake City, UT","Fresno, CA",7,0,86
4,"Salt Lake City, UT","Great Falls, MT",5,0,86
4,"Salt Lake City, UT","Helena, MT",2,0,60
4,"Salt Lake City, UT","Honolulu, HI",3,0,30
4,"Salt Lake City, UT","Houston, TX",36,0,180
4,"Salt Lake City, UT","Idaho Falls, ID",6,0,86
4,"Salt Lake City, UT","Indianapolis, IN",6,0,30
4,"Salt Lake City, UT","Jackson, WY",7,0,90
4,"Salt Lake City, UT","Kahului, HI",2,0,7
4,"Salt Lake City, UT","Kalispell, MT",3,0,86
4,"Salt Lake City, UT","Kansas City, MO",10,0,77
4,"Salt Lake City, UT","Las Vegas, NV",74,1,356
4,"Salt Lake City, UT","Lewiston, ID",2,0,30
4,"Salt Lake City, UT","Long Beach, CA",10,0,132
4,"Salt Lake City, UT","Los Angeles, CA",61,0,420
4,"Salt Lake City, UT","Medford, OR",4,0,60
4,"Salt Lake City, UT","Memphis, TN",2,0,30
4,"Salt Lake City, UT","Miami, FL",8,0,33
4,"Salt Lake City, UT","Milwaukee, WI",5,0,30
4,"Salt Lake City, UT","Minneapolis, MN",11,0,137
4,"Salt Lake City, UT","Missoula, MT",10,0,86
4,"Salt Lake City, UT","Nashville, TN",13,0,89
4,"Salt Lake City, UT","New Orleans, LA",3,0,30
4,"Salt Lake City, UT","New York, NY",26,1,151
4,"Salt Lake City, UT","Newark, NJ",14,2,120
4,"Salt Lake City, UT","Oakland, CA",19,0,168
4,"Salt Lake City, UT","Oklahoma City, OK",5,0,57
4,"Salt Lake City, UT","Omaha, NE",6,0,56
4,"Salt Lake City, UT","Ontario, CA",20,1,107
4,"Salt Lake City, UT","Orlando, FL",27,0,175
4,"Salt Lake City, UT","Palm Springs, CA",18,0,90
4,"Salt Lake City, UT","Pasco/Kennewick/Richland, WA",10,0,86
4,"Salt Lake City, UT","Philadelphia, PA",14,0,47
4,"Salt Lake City, UT","Phoenix, AZ",61,4,510
4,"Salt Lake City, UT","Pocatello, ID",5,0,60
4,"Salt Lake City, UT","Portland, OR",20,0,195
4,"Salt Lake City, UT","Raleigh/Durham, NC",0,0,30
4,"Salt Lake City, UT","Reno, NV",14,0,90
4,"Salt Lake City, UT","Sacramento, CA",17,0,149
4,"Salt Lake City, UT","San Antonio, TX",12,0,87
4,"Salt Lake City, UT","San Diego, CA",22,0,222
4,"Salt Lake City, UT","San Francisco, CA",129,0,287
4,"Salt Lake City, UT","San Jose, CA",18,0,146
4,"Salt Lake City, UT","Santa Ana, CA",25,0,146
4,"Salt Lake City, UT","Seattle, WA",38,0,306
4,"Salt Lake City, UT","Spokane, WA",12,0,146
4,"Salt Lake City, UT","St. George, UT",6,0,116
4,"Salt Lake City, UT","St. Louis, MO",17,0,77
4,"Salt Lake City, UT","Sun Valley/Hailey/Ketchum, ID",3,0,60
4,"Salt Lake City, UT","Tampa, FL",1,0,31
4,"Salt Lake City, UT","Tucson, AZ",7,0,90
4,"Salt Lake City, UT","Tulsa, OK",6,0,56
4,"Salt Lake City, UT","Twin Falls, ID",6,0,60
4,"Salt Lake City, UT","Washington, DC",11,0,60
4,"San Angelo, TX","Dallas/Fort Worth, TX",16,2,90
4,"San Antonio, TX","Atlanta, GA",38,1,262
4,"San Antonio, TX","Baltimore, MD",7,0,56
4,"San Antonio, TX","Boston, MA",5,0,30
4,"San Antonio, TX","Charlotte, NC",23,0,115
4,"San Antonio, TX","Chicago, IL",29,0,176
4,"San Antonio, TX","Dallas, TX",47,3,248
4,"San Antonio, TX","Dallas/Fort Worth, TX",99,6,354
4,"San Antonio, TX","Denver, CO",37,0,257
4,"San Antonio, TX","Detroit, MI",5,0,73
4,"San Antonio, TX","El Paso, TX",12,0,59
4,"San Antonio, TX","Fort Lauderdale, FL",2,0,32
4,"San Antonio, TX","Houston, TX",48,0,298
4,"San Antonio, TX","Kansas City, MO",6,0,33
4,"San Antonio, TX","Las Vegas, NV",24,0,179
4,"San Antonio, TX","Los Angeles, CA",28,0,183
4,"San Antonio, TX","Miami, FL",3,0,33
4,"San Antonio, TX","Minneapolis, MN",7,0,66
4,"San Antonio, TX","Nashville, TN",12,0,63
4,"San Antonio, TX","New Orleans, LA",4,1,34
4,"San Antonio, TX","New York, NY",10,0,60
4,"San Antonio, TX","Newark, NJ",11,0,69
4,"San Antonio, TX","Oklahoma City, OK",4,0,26
4,"San Antonio, TX","Orlando, FL",13,2,83
4,"San Antonio, TX","Phoenix, AZ",31,1,227
4,"San Antonio, TX","Salt Lake City, UT",9,0,87
4,"San Antonio, TX","San Diego, CA",16,0,56
4,"San Antonio, TX","San Francisco, CA",14,1,30
4,"San Antonio, TX","Seattle, WA",18,0,56
4,"San Antonio, TX","St. Louis, MO",10,1,55
4,"San Antonio, TX","Tampa, FL",6,1,41
4,"San Antonio, TX","Washington, DC",2,0,60
4,"San Diego, CA","Albuquerque, NM",7,1,55
4,"San Diego, CA","Atlanta, GA",16,0,171
4,"San Diego, CA","Austin, TX",33,0,172
4,"San Diego, CA","Baltimore, MD",11,0,82
4,"San Diego, CA","Bend/Redmond, OR",5,0,30
4,"San Diego, CA","Boise, ID",4,0,45
4,"San Diego, CA","Boston, MA",18,0,116
4,"San Diego, CA","Bozeman, MT",0,0,2
4,"San Diego, CA","Charlotte, NC",18,0,116
4,"San Diego, CA","Chicago, IL",45,1,321
4,"San Diego, CA","Dallas, TX",29,0,133
4,"San Diego, CA","Dallas/Fort Worth, TX",73,6,323
4,"San Diego, CA","Denver, CO",87,2,465
4,"San Diego, CA","Detroit, MI",6,0,99
4,"San Diego, CA","El Paso, TX",0,0,11
4,"San Diego, CA","Eugene, OR",3,0,15
4,"San Diego, CA","Fort Lauderdale, FL",11,0,60
4,"San Diego, CA","Fresno, CA",13,0,59
4,"San Diego, CA","Honolulu, HI",37,0,120
4,"San Diego, CA","Houston, TX",27,0,213
4,"San Diego, CA","Indianapolis, IN",0,0,1
4,"San Diego, CA","Kahului, HI",4,0,59
4,"San Diego, CA","Kansas City, MO",7,0,41
4,"San Diego, CA","Kona, HI",6,0,30
4,"San Diego, CA","Las Vegas, NV",117,2,505
4,"San Diego, CA","Lihue, HI",6,0,30
4,"San Diego, CA","Los Angeles, CA",18,0,180
4,"San Diego, CA","Miami, FL",3,0,60
