month,dest_city,bool_carrier_delay_min,bool_weather_delay_min,bool_traffic_delay_min,bool_security_delay_min,bool_late_aircraft_delay_min,is_late,cancelled,flight_number
9,"New Orleans, LA",325,31,290,2,313,592,125,3659
9,"New York, NY",1759,147,1518,15,1217,2852,81,23912
9,"Newark, NJ",680,96,907,8,507,1438,94,10563
9,"Newburgh/Poughkeepsie, NY",0,1,1,0,1,2,1,19
9,"Niagara Falls, NY",1,0,0,0,0,1,1,18
9,"Nome, AK",2,0,2,0,1,3,0,31
9,"Norfolk, VA",178,22,161,6,162,300,12,1888
9,"North Bend/Coos Bay, OR",8,1,8,0,4,16,0,39
9,"North Platte, NE",7,0,3,0,5,12,0,52
9,"Oakland, CA",280,6,186,1,348,486,9,3393
9,"Oklahoma City, OK",195,11,103,1,154,292,1,1914
9,"Omaha, NE",154,6,73,0,114,228,1,1903
9,"Ontario, CA",257,13,140,1,215,392,5,2315
9,"Orlando, FL",930,50,874,7,836,1665,52,10760
9,"Pago Pago, TT",1,0,0,0,0,0,0,10
9,"Palm Springs, CA",66,1,57,1,68,120,0,719
9,"Panama City, FL",51,8,39,0,54,96,18,715
9,"Pasco/Kennewick/Richland, WA",35,8,26,0,10,53,0,427
9,"Pellston, MI",3,3,0,0,0,6,0,69
9,"Pensacola, FL",83,19,87,0,85,170,6,1095
9,"Peoria, IL",34,4,16,1,23,53,4,323
9,"Petersburg, AK",3,1,3,0,2,5,1,60
9,"Philadelphia, PA",860,95,1163,7,846,1737,50,9027
9,"Phoenix, AZ",1185,44,751,6,1212,1965,36,15405
9,"Pittsburgh, PA",298,21,214,2,274,495,13,3765
9,"Plattsburgh, NY",0,2,1,0,0,2,1,19
9,"Pocatello, ID",2,0,0,0,0,2,0,56
9,"Ponce, PR",9,0,9,0,5,13,0,49
9,"Portland, ME",109,6,84,0,63,172,3,1394
9,"Portland, OR",375,30,335,3,397,754,13,5245
9,"Portsmouth, NH",3,0,2,0,0,3,0,22
9,"Prescott, AZ",3,0,2,0,2,5,0,60
9,"Presque Isle/Houlton, ME",6,0,2,0,4,7,0,26
9,"Providence, RI",116,8,83,0,110,183,7,1352
9,"Provo, UT",19,4,18,1,28,34,0,142
9,"Punta Gorda, FL",28,8,28,0,29,57,5,286
9,"Raleigh/Durham, NC",430,48,432,1,415,806,43,5105
9,"Rapid City, SD",44,2,46,0,25,76,0,547
9,"Redding, CA",8,0,7,0,8,16,0,150
9,"Reno, NV",153,9,116,1,172,293,1,1868
9,"Rhinelander, WI",4,2,4,0,0,9,0,69
9,"Richmond, VA",147,13,95,1,120,224,3,1469
9,"Riverton/Lander, WY",6,2,2,0,3,10,0,60
9,"Roanoke, VA",12,0,7,0,12,19,2,218
9,"Rochester, MN",11,2,8,0,3,17,0,139
9,"Rochester, NY",99,6,76,0,65,152,2,1041
9,"Rock Springs, WY",6,0,0,0,3,9,0,60
9,"Rockford, IL",5,0,3,0,0,5,1,66
9,"Roswell, NM",10,0,4,0,2,14,0,90
9,"Sacramento, CA",421,26,294,1,469,700,16,4871
9,"Saginaw/Bay City/Midland, MI",22,2,12,0,7,28,0,192
9,"Saipan, TT",0,0,0,0,0,0,1,30
9,"Salina, KS",7,0,3,0,3,10,0,60
9,"Salt Lake City, UT",578,46,394,3,433,960,11,9278
9,"San Angelo, TX",7,1,6,0,6,11,0,90
9,"San Antonio, TX",371,18,281,3,310,563,3,3445
9,"San Diego, CA",769,51,1026,3,755,1633,22,7938
9,"San Francisco, CA",994,97,1406,3,844,2180,41,11773
9,"San Jose, CA",328,12,258,2,425,648,18,4456
9,"San Juan, PR",212,21,149,1,139,318,8,2066
9,"San Luis Obispo, CA",33,4,40,1,42,77,2,482
9,"Sanford, FL",71,18,64,0,73,124,4,501
9,"Santa Ana, CA",261,10,212,1,261,467,12,3517
9,"Santa Barbara, CA",56,3,26,1,51,86,1,638
9,"Santa Fe, NM",43,3,13,0,11,55,0,327
9,"Santa Maria, CA",0,0,4,0,2,4,0,9
9,"Santa Rosa, CA",17,5,42,0,26,61,0,347
9,"Sarasota/Bradenton, FL",81,7,56,0,49,109,39,857
9,"Sault Ste. Marie, MI",6,1,1,0,0,7,0,60
9,"Savannah, GA",125,15,116,1,120,233,11,1495
9,"Scottsbluff, NE",4,1,5,0,6,10,1,52
9,"Scranton/Wilkes-Barre, PA",17,5,14,0,17,29,2,127
9,"Seattle, WA",989,137,1642,17,1118,2559,70,14810
9,"Sheridan, WY",5,0,4,0,2,7,0,60
9,"Shreveport, LA",25,6,24,0,23,47,1,388
9,"Sioux City, IA",8,0,4,0,7,14,0,60
9,"Sioux Falls, SD",45,7,22,0,30,70,0,548
9,"Sitka, AK",10,0,15,0,11,22,0,127
9,"South Bend, IN",75,14,50,0,40,122,3,580
9,"Spokane, WA",118,6,109,1,93,201,2,1515
9,"Springfield, MO",74,13,70,0,74,142,1,899
9,"St. George, UT",21,2,13,0,6,28,0,266
9,"St. Louis, MO",439,12,242,2,391,646,20,5497
9,"St. Petersburg, FL",54,8,40,1,60,96,35,479
9,"State College, PA",2,0,0,0,1,2,0,30
9,"Stillwater, OK",4,1,1,0,1,5,0,60
9,"Stockton, CA",7,0,5,0,8,13,0,39
9,"Sun Valley/Hailey/Ketchum, ID",4,1,2,0,1,5,0,135
9,"Syracuse, NY",97,8,73,1,79,164,4,1039
9,"Tallahassee, FL",37,12,34,0,33,68,31,542
9,"Tampa, FL",508,42,441,0,446,857,260,5440
9,"Texarkana, AR",6,0,5,0,6,10,0,60
9,"Toledo, OH",0,0,0,0,0,0,1,9
9,"Traverse City, MI",31,2,16,0,18,49,0,403
9,"Trenton, NJ",5,1,4,0,1,7,3,66
9,"Tucson, AZ",157,8,100,1,122,242,0,1538
9,"Tulsa, OK",130,17,67,0,120,216,0,1469
9,"Twin Falls, ID",5,1,2,0,0,6,0,56
9,"Tyler, TX",5,0,4,0,5,9,0,90
9,"Valdosta, GA",2,1,5,0,2,6,8,60
9,"Valparaiso, FL",74,8,56,0,65,124,7,778
9,"Victoria, TX",2,0,0,0,5,7,0,56
9,"Waco, TX",9,1,7,0,8,17,0,90
9,"Walla Walla, WA",6,1,9,0,13,20,0,59
9,"Washington, DC",1127,121,1193,7,1022,2123,103,15861
9,"West Palm Beach/Palm Beach, FL",194,11,207,1,111,315,4,1788
9,"West Yellowstone, MT",2,1,1,0,0,3,0,60
9,"White Plains, NY",96,13,75,1,76,150,7,993
9,"Wichita Falls, TX",7,1,2,0,1,9,0,60
9,"Wichita, KS",82,3,58,0,75,144,0,819
9,"Williston, ND",11,0,3,0,4,13,0,172
9,"Wilmington, NC",43,12,52,1,63,104,5,716
9,"Worcester, MA",6,0,2,0,2,5,0,98
9,"Wrangell, AK",1,0,4,0,4,8,1,60
9,"Yakutat, AK",4,0,6,0,11,12,0,60
9,"Yuma, AZ",6,1,3,0,2,7,0,167
10,"Aberdeen, SD",10,0,0,0,0,10,0,62
10,"Abilene, TX",10,0,11,0,8,17,0,149
10,"Adak Island, AK",0,0,0,0,0,0,1,9
10,"Aguadilla, PR",14,0,10,0,7,21,5,146
10,"Akron, OH",31,1,21,0,32,55,6,280
10,"Albany, GA",7,1,4,0,0,8,0,62
10,"Albany, NY",105,4,55,1,77,151,16,1090
10,"Albuquerque, NM",184,0,113,0,165,300,3,2400
10,"Alexandria, LA",20,1,6,0,6,25,0,176
10,"Allentown/Bethlehem/Easton, PA",27,3,20,0,18,46,11,363
10,"Alpena, MI",4,0,2,0,0,5,0,52
10,"Amarillo, TX",42,1,12,1,35,59,0,462
10,"Anchorage, AK",73,8,142,11,93,200,19,1333
10,"Appleton, WI",53,5,28,0,22,74,5,563
10,"Arcata/Eureka, CA",20,2,12,0,8,33,1,179
10,"Asheville, NC",65,26,55,0,70,140,89,1094
10,"Ashland, WV",0,1,2,0,0,2,2,17
10,"Aspen, CO",41,6,13,0,20,63,2,497
10,"Atlanta, GA",1683,68,1224,11,1353,2776,260,29852
10,"Atlantic City, NJ",11,0,10,0,7,15,11,213
10,"Augusta, GA",39,24,30,0,34,77,1,343
10,"Austin, TX",612,13,469,2,521,962,38,7403
10,"Bakersfield, CA",23,0,6,0,16,31,0,259
10,"Baltimore, MD",699,4,500,10,655,1031,116,8404
10,"Bangor, ME",34,2,30,0,27,56,6,547
10,"Barrow, AK",4,1,10,0,6,12,1,31
10,"Baton Rouge, LA",33,0,18,0,17,44,0,429
10,"Beaumont/Port Arthur, TX",8,1,2,0,1,9,0,62
10,"Belleville, IL",4,0,1,1,3,7,5,78
10,"Bellingham, WA",10,2,18,0,20,31,0,174
10,"Bemidji, MN",7,0,1,0,0,7,0,62
10,"Bend/Redmond, OR",36,2,27,1,22,60,1,500
10,"Bethel, AK",0,3,6,0,5,7,0,62
10,"Billings, MT",22,2,16,0,11,31,0,366
10,"Binghamton, NY",0,0,0,0,0,0,0,31
10,"Birmingham, AL",122,4,79,0,86,171,8,1622
10,"Bishop, CA",0,0,0,0,0,0,0,2
10,"Bismarck/Mandan, ND",20,1,5,0,4,25,2,374
10,"Bloomington/Normal, IL",6,0,3,0,2,5,2,141
10,"Boise, ID",150,9,110,0,124,250,2,1993
10,"Boston, MA",985,28,1102,2,751,1805,100,13026
10,"Bozeman, MT",54,2,30,0,49,90,1,727
10,"Brainerd, MN",3,3,2,0,0,6,0,52
10,"Bristol/Johnson City/Kingsport, TN",12,2,7,1,7,20,1,257
10,"Brownsville, TX",14,1,5,0,7,20,0,196
10,"Brunswick, GA",13,3,4,0,0,14,0,81
10,"Buffalo, NY",213,0,139,1,170,298,20,2030
10,"Burbank, CA",225,4,237,1,266,475,14,2886
10,"Burlington, VT",59,7,75,0,41,117,0,901
10,"Butte, MT",1,0,0,0,0,1,0,57
10,"Casper, WY",13,0,3,0,7,20,2,217
10,"Cedar City, UT",2,0,0,0,0,1,0,52
10,"Cedar Rapids/Iowa City, IA",79,2,44,0,56,125,4,754
10,"Champaign/Urbana, IL",3,0,2,0,4,5,0,118
10,"Charleston, SC",177,0,152,1,110,274,1,2254
10,"Charleston/Dunbar, WV",40,3,14,0,14,50,0,328
10,"Charlotte Amalie, VI",19,1,10,0,15,35,2,278
10,"Charlotte, NC",1549,58,2039,21,1660,3218,183,19755
10,"Charlottesville, VA",15,1,12,0,19,32,0,360
10,"Chattanooga, TN",36,2,19,0,18,53,3,627
10,"Cheyenne, WY",3,3,1,0,2,8,0,58
10,"Chicago, IL",2326,56,2114,26,1704,3956,177,31934
10,"Christiansted, VI",7,0,4,1,5,9,2,48
10,"Cincinnati, OH",243,5,179,0,261,433,45,3580
10,"Clarksburg/Fairmont, WV",2,0,2,0,3,3,1,9
10,"Cleveland, OH",284,8,201,2,256,438,41,3577
10,"Cody, WY",2,1,1,0,2,5,0,62
10,"College Station/Bryan, TX",8,3,3,0,6,14,0,117
10,"Colorado Springs, CO",101,7,48,0,72,147,1,1141
10,"Columbia, MO",13,0,7,0,10,22,0,168
10,"Columbia, SC",58,1,34,0,52,91,0,655
10,"Columbus, GA",1,0,2,0,3,4,0,84
10,"Columbus, MS",0,0,0,0,0,0,0,62
10,"Columbus, OH",282,9,242,5,219,442,49,3913
10,"Concord, NC",1,2,2,0,3,6,3,46
10,"Cordova, AK",3,0,3,0,5,9,0,62
10,"Corpus Christi, TX",16,1,9,0,21,30,1,327
10,"Dallas, TX",400,7,357,1,460,715,36,6138
10,"Dallas/Fort Worth, TX",2129,104,1560,20,1748,3612,105,27862
10,"Dayton, OH",54,1,39,1,33,78,4,680
10,"Daytona Beach, FL",7,0,5,0,7,12,19,239
10,"Deadhorse, AK",2,3,4,0,2,7,2,50
10,"Decatur, IL",2,0,3,0,3,5,0,53
10,"Denver, CO",1695,86,1066,11,1455,2846,134,26930
10,"Des Moines, IA",112,1,49,0,113,165,5,1331
10,"Detroit, MI",825,75,494,7,481,1266,53,11731
10,"Devils Lake, ND",7,0,1,0,1,8,0,57
10,"Dickinson, ND",2,1,0,0,4,7,0,58
10,"Dodge City, KS",5,0,3,0,5,11,0,53
10,"Dothan, AL",7,1,6,0,1,8,0,62
10,"Duluth, MN",11,1,6,0,5,18,0,230
10,"Durango, CO",32,4,12,0,12,47,0,356
10,"Eagle, CO",9,0,3,0,5,12,0,126
10,"El Paso, TX",123,2,51,1,114,190,3,1613
10,"Elko, NV",1,1,0,0,0,2,0,31
10,"Elmira/Corning, NY",14,2,4,0,0,16,3,87
10,"Escanaba, MI",6,0,1,0,0,6,0,62
10,"Eugene, OR",57,4,26,0,46,85,1,651
10,"Evansville, IN",13,1,5,1,6,19,3,221
10,"Everett, WA",1,1,5,0,9,10,0,64
10,"Fairbanks, AK",18,1,27,0,15,41,2,266
10,"Fargo, ND",44,3,18,0,24,64,0,582
10,"Fayetteville, AR",93,1,44,0,48,129,0,1296
10,"Fayetteville, NC",27,1,10,0,12,34,0,201
10,"Flagstaff, AZ",29,0,5,0,13,40,0,205
10,"Flint, MI",24,1,15,0,10,31,6,177
10,"Fort Dodge, IA",7,0,4,0,5,12,0,53
10,"Fort Lauderdale, FL",654,17,530,4,444,948,71,6779
10,"Fort Myers, FL",204,0,104,4,129,268,194,2378
10,"Fort Smith, AR",6,1,3,0,3,7,0,113
10,"Fort Wayne, IN",60,7,26,0,25,81,10,512
10,"Fresno, CA",100,4,81,0,76,172,4,1098
10,"Gainesville, FL",16,1,6,0,8,20,10,286
10,"Garden City, KS",6,0,1,0,2,8,0,62
10,"Gillette, WY",5,3,1,0,0,8,1,62
10,"Grand Forks, ND",4,1,2,0,0,5,0,111
10,"Grand Island, NE",9,0,7,0,8,18,0,80
10,"Grand Junction, CO",32,3,3,0,13,44,0,404
10,"Grand Rapids, MI",126,7,79,2,90,185,14,1494
10,"Great Falls, MT",3,0,1,0,2,6,0,194
10,"Green Bay, WI",37,1,12,0,6,42,0,368
10,"Greensboro/High Point, NC",70,2,54,2,63,113,2,1086
10,"Greer, SC",123,2,90,0,99,200,3,1465
10,"Guam, TT",7,0,5,0,4,10,0,62
10,"Gulfport/Biloxi, MS",19,1,14,0,13,31,0,299
10,"Gunnison, CO",2,1,0,0,1,3,0,62
10,"Hagerstown, MD",2,2,2,0,1,4,2,28
10,"Hancock/Houghton, MI",10,0,6,0,8,18,0,62
10,"Harlingen/San Benito, TX",25,0,11,0,21,36,2,401
10,"Harrisburg, PA",43,3,39,1,35,66,8,488
10,"Hartford, CT",189,2,141,2,124,267,21,2023
10,"Hattiesburg/Laurel, MS",10,0,3,0,4,16,0,53
10,"Hayden, CO",4,1,1,0,3,7,0,114
10,"Hays, KS",2,2,2,0,1,5,0,53
10,"Helena, MT",6,1,0,0,1,6,0,143
10,"Hibbing, MN",8,1,0,0,0,9,0,52
10,"Hilo, HI",55,0,8,0,51,72,7,551
10,"Hilton Head, SC",12,0,13,0,11,21,0,173
10,"Hobbs, NM",7,0,3,0,3,10,0,62
10,"Honolulu, HI",445,6,202,1,315,626,43,4982
10,"Houston, TX",1066,22,895,11,806,1736,107,15112
10,"Huntsville, AL",61,1,26,0,41,91,0,790
10,"Idaho Falls, ID",22,1,6,0,14,39,0,307
10,"Indianapolis, IN",334,9,214,1,258,506,75,4469
10,"International Falls, MN",10,0,0,0,0,10,0,52
10,"Iron Mountain/Kingsfd, MI",5,0,2,0,0,5,0,62
10,"Islip, NY",25,0,7,0,25,36,9,270
10,"Ithaca/Cortland, NY",0,0,4,0,1,3,0,62
10,"Jackson, WY",20,0,4,0,10,25,0,378
10,"Jackson/Vicksburg, MS",42,1,17,0,27,57,0,615
10,"Jacksonville, FL",225,3,133,0,167,327,17,2585
10,"Jacksonville/Camp Lejeune, NC",13,1,10,0,11,22,0,212
10,"Jamestown, ND",2,2,1,0,1,4,0,57
10,"Johnstown, PA",6,2,5,0,8,16,0,62
10,"Joplin, MO",8,0,2,0,1,9,0,52
10,"Juneau, AK",18,5,22,0,14,36,5,371
10,"Kahului, HI",165,7,56,0,84,214,13,2127
10,"Kalamazoo, MI",11,1,2,0,0,12,0,88
10,"Kalispell, MT",15,0,6,0,6,19,0,267
10,"Kansas City, MO",342,10,188,1,295,507,30,4419
10,"Ketchikan, AK",10,0,10,0,11,21,2,186
10,"Key West, FL",34,1,19,0,25,51,23,560
10,"Killeen, TX",12,0,10,0,8,18,0,176
10,"Knoxville, TN",145,9,141,1,97,232,16,1693
10,"Kodiak, AK",5,4,3,0,5,10,3,62
10,"Kona, HI",106,1,49,0,76,150,9,1367
10,"Kotzebue, AK",0,2,3,0,1,4,4,34
10,"La Crosse, WI",2,0,5,0,4,7,0,40
10,"Lafayette, LA",29,3,12,1,18,43,0,283
10,"Lake Charles, LA",17,0,6,0,2,19,0,92
10,"Lansing, MI",19,2,6,0,5,24,0,114
10,"Laramie, WY",3,1,1,0,3,7,0,53
10,"Laredo, TX",14,0,5,0,3,16,0,152
10,"Las Vegas, NV",1216,72,1520,9,1308,2631,66,17195
10,"Latrobe, PA",1,0,0,0,0,1,3,73
10,"Lawton/Fort Sill, OK",9,0,0,0,4,13,0,92
10,"Lewiston, ID",4,0,1,0,0,4,0,93
10,"Lexington, KY",64,4,29,2,39,89,7,815
10,"Liberal, KS",6,1,4,0,2,8,0,53
10,"Lihue, HI",81,1,31,0,56,112,13,1308
10,"Lincoln, NE",16,5,8,0,9,29,1,242
10,"Little Rock, AR",86,2,55,0,73,127,1,1177
10,"Long Beach, CA",111,8,76,0,112,196,6,1471
10,"Longview, TX",2,2,1,0,1,6,0,62
10,"Los Angeles, CA",1315,58,923,7,958,2052,52,16864
10,"Louisville, KY",161,6,112,0,98,238,15,2180
10,"Lubbock, TX",57,1,20,0,52,87,1,522
10,"Madison, WI",92,2,35,0,59,128,1,1030
10,"Manchester, NH",59,0,51,0,62,98,2,587
10,"Manhattan/Ft. Riley, KS",8,0,3,0,5,11,0,92
10,"Marquette, MI",2,1,4,0,1,6,0,68
10,"Martha's Vineyard, MA",5,0,1,0,3,5,0,33
10,"Mason City, IA",3,0,1,0,2,5,0,53
10,"Medford, OR",28,5,19,0,12,42,1,382
10,"Melbourne, FL",12,0,2,0,7,15,15,227
10,"Memphis, TN",157,3,81,3,113,221,9,1994
10,"Meridian, MS",7,0,3,0,2,9,0,53
10,"Miami, FL",669,27,455,3,460,997,158,8308
10,"Midland/Odessa, TX",47,4,30,0,39,85,2,829
10,"Milwaukee, WI",232,6,130,1,138,315,19,2564
10,"Minneapolis, MN",622,25,271,5,383,920,46,11058
10,"Minot, ND",10,1,2,0,3,13,1,206
10,"Mission/McAllen/Edinburg, TX",41,2,20,0,20,57,0,483
10,"Missoula, MT",21,3,23,0,15,32,0,319
10,"Mobile, AL",9,0,1,0,4,10,0,224
10,"Moline, IL",31,2,9,1,18,51,2,408
10,"Monroe, LA",9,0,4,0,2,11,0,182
10,"Monterey, CA",39,1,34,0,36,71,1,461
10,"Montgomery, AL",10,0,6,0,9,17,0,233
10,"Montrose/Delta, CO",4,0,3,0,1,7,0,130
10,"Mosinee, WI",3,0,3,0,1,5,0,62
10,"Myrtle Beach, SC",108,2,70,0,84,160,6,1387
10,"Nantucket, MA",3,1,0,0,2,4,0,74
10,"Nashville, TN",703,12,438,5,575,1029,68,8981
10,"New Orleans, LA",380,2,245,4,279,542,38,4469
10,"New York, NY",1685,70,1567,10,1147,2784,159,24877
10,"Newark, NJ",709,15,1052,5,545,1578,134,11248
10,"Newburgh/Poughkeepsie, NY",5,0,6,0,4,6,2,34
10,"Niagara Falls, NY",0,0,1,0,0,1,1,21
10,"Nome, AK",4,1,4,0,1,7,2,32
10,"Norfolk, VA",168,4,134,3,128,266,6,1936
10,"North Bend/Coos Bay, OR",4,0,2,0,3,7,0,36
10,"North Platte, NE",6,0,1,0,2,7,0,52
10,"Oakland, CA",265,4,187,1,307,444,13,3379
10,"Oklahoma City, OK",177,5,86,1,135,263,4,2062
10,"Omaha, NE",176,2,65,1,104,220,5,2063
10,"Ontario, CA",158,4,72,0,176,274,3,2388
10,"Orlando, FL",918,21,583,9,755,1428,919,12290
10,"Pago Pago, TT",0,0,0,0,0,0,0,9
10,"Palm Springs, CA",86,2,73,1,91,168,0,1145
10,"Panama City, FL",41,1,30,0,35,67,0,652
10,"Pasco/Kennewick/Richland, WA",45,5,23,0,15,61,0,500
10,"Pellston, MI",9,0,1,0,0,9,0,52
10,"Pensacola, FL",82,2,53,0,58,118,6,1077
10,"Peoria, IL",26,0,19,0,20,41,7,322
10,"Petersburg, AK",2,1,4,0,5,8,0,62
10,"Philadelphia, PA",782,21,793,8,700,1409,99,9352
10,"Phoenix, AZ",1344,38,850,9,1241,2154,55,17436
10,"Pittsburgh, PA",304,14,208,5,226,468,50,3924
10,"Plattsburgh, NY",2,1,3,0,0,3,6,43
10,"Pocatello, ID",1,1,2,0,0,2,0,53
10,"Ponce, PR",8,0,0,0,6,6,4,38
10,"Portland, ME",123,2,101,0,80,189,2,1306
10,"Portland, OR",345,23,283,4,336,641,14,5258
10,"Portsmouth, NH",1,0,0,0,0,1,3,26
10,"Prescott, AZ",5,0,3,0,3,8,0,62
10,"Presque Isle/Houlton, ME",6,0,2,0,2,6,0,31
10,"Providence, RI",132,2,89,2,104,192,17,1450
10,"Provo, UT",30,1,22,0,27,47,0,219
10,"Punta Gorda, FL",49,3,53,0,61,91,56,521
10,"Raleigh/Durham, NC",470,6,336,4,402,732,43,5360
10,"Rapid City, SD",25,6,13,0,15,46,1,498
10,"Redding, CA",11,0,10,0,9,22,0,151
10,"Reno, NV",146,6,106,2,132,258,5,1859
10,"Rhinelander, WI",10,0,0,0,0,10,0,62
10,"Richmond, VA",156,5,97,1,87,215,6,1602
10,"Riverton/Lander, WY",2,0,2,0,2,5,0,62
10,"Roanoke, VA",22,1,18,0,14,38,3,281
10,"Rochester, MN",11,1,8,0,6,18,0,135
10,"Rochester, NY",93,4,74,1,70,144,3,1054
10,"Rock Springs, WY",3,0,3,0,3,6,0,62
10,"Rockford, IL",12,1,7,0,2,15,6,71
10,"Roswell, NM",13,2,5,0,5,20,3,92
10,"Sacramento, CA",411,23,296,4,438,735,18,5013
10,"Saginaw/Bay City/Midland, MI",23,1,7,0,7,31,0,205
10,"Saipan, TT",0,0,0,0,0,0,0,31
10,"Salina, KS",2,2,1,0,0,4,0,62
10,"Salt Lake City, UT",490,28,287,3,393,824,17,9445
10,"San Angelo, TX",5,0,1,0,4,8,0,92
10,"San Antonio, TX",297,7,178,1,275,475,13,3720
10,"San Diego, CA",774,74,1498,7,768,2051,98,8379
10,"San Francisco, CA",1075,52,1375,4,856,2182,50,12566
10,"San Jose, CA",359,7,327,1,433,686,16,4588
10,"San Juan, PR",267,8,184,0,153,362,60,2333
10,"San Luis Obispo, CA",38,2,33,1,37,80,1,519
10,"Sanford, FL",64,11,57,0,89,124,73,759
10,"Santa Ana, CA",268,8,171,1,256,451,9,3674
10,"Santa Barbara, CA",63,11,35,2,38,102,8,653
10,"Santa Fe, NM",48,3,19,0,24,76,0,340
10,"Santa Maria, CA",2,1,2,0,0,3,0,9
10,"Santa Rosa, CA",36,2,41,1,34,71,3,347
10,"Sarasota/Bradenton, FL",62,0,23,0,58,91,322,1189
10,"Sault Ste. Marie, MI",9,0,5,0,0,8,0,62
10,"Savannah, GA",139,5,111,1,107,214,2,1696
10,"Scottsbluff, NE",4,0,1,0,5,8,1,52
10,"Scranton/Wilkes-Barre, PA",13,0,12,0,9,20,0,138
10,"Seattle, WA",798,74,975,14,711,1717,70,13756
10,"Sheridan, WY",6,2,1,0,4,12,0,62
10,"Shreveport, LA",27,1,16,0,18,36,0,418
10,"Sioux City, IA",11,0,4,0,3,14,0,62
10,"Sioux Falls, SD",43,2,24,1,37,75,4,619
10,"Sitka, AK",2,1,4,0,7,10,5,93
10,"South Bend, IN",71,3,46,0,31,99,9,631
10,"Spokane, WA",125,8,67,0,84,185,1,1474
10,"Springfield, IL",2,0,0,0,0,1,1,9
10,"Springfield, MO",65,1,43,0,46,100,3,898
10,"St. Cloud, MN",0,0,0,0,0,0,0,9
10,"St. George, UT",35,2,12,0,6,41,0,348
10,"St. Louis, MO",421,4,205,0,406,626,47,5761
10,"St. Petersburg, FL",36,4,35,0,47,74,94,631
10,"State College, PA",7,0,2,0,4,11,0,59
10,"Stillwater, OK",4,2,2,0,5,11,0,62
10,"Stockton, CA",4,1,3,0,7,8,0,45
10,"Sun Valley/Hailey/Ketchum, ID",4,0,0,0,2,6,0,109
10,"Syracuse, NY",98,4,67,0,62,142,7,1082
10,"Tallahassee, FL",25,0,18,0,20,42,2,565
10,"Tampa, FL",480,14,354,1,448,786,609,6057
10,"Texarkana, AR",6,1,0,0,0,7,0,62
10,"Toledo, OH",3,0,1,0,0,2,3,26
10,"Traverse City, MI",31,3,13,0,13,43,3,292
10,"Trenton, NJ",3,0,1,0,3,6,5,58
10,"Tucson, AZ",157,2,96,1,122,241,0,1717
10,"Tulsa, OK",109,6,37,0,87,159,0,1597
10,"Twin Falls, ID",2,1,1,0,0,3,0,53
10,"Tyler, TX",8,0,3,0,7,15,0,92
10,"Valdosta, GA",8,1,3,0,2,9,0,78
10,"Valparaiso, FL",49,1,24,1,47,83,0,856
10,"Victoria, TX",7,1,1,0,3,11,0,53
10,"Waco, TX",13,1,9,0,10,25,0,92
10,"Washington, DC",1143,28,1019,7,908,1903,108,16699
10,"West Palm Beach/Palm Beach, FL",247,7,152,1,137,314,78,2130
10,"West Yellowstone, MT",1,0,1,0,0,1,0,15
10,"White Plains, NY",99,2,52,1,54,133,24,1037
10,"Wichita Falls, TX",8,1,8,0,5,14,0,61
10,"Wichita, KS",78,1,48,0,55,119,0,886
10,"Williston, ND",15,1,6,0,4,18,1,186
10,"Wilmington, NC",42,3,41,0,35,75,0,777
10,"Worcester, MA",10,0,6,0,5,11,1,100
10,"Wrangell, AK",0,0,6,0,9,9,1,62
10,"Yakutat, AK",1,1,5,0,4,7,1,62
10,"Yuma, AZ",12,0,5,0,7,17,0,180
11,"Aberdeen, SD",8,0,4,0,0,8,0,59
11,"Abilene, TX",4,3,16,0,11,21,2,143
11,"Adak Island, AK",1,0,1,0,0,2,1,9
11,"Aguadilla, PR",42,0,28,1,27,49,0,169
11,"Akron, OH",36,5,24,0,29,59,0,272
11,"Albany, GA",5,2,0,0,0,7,0,77
11,"Albany, NY",96,6,71,0,71,142,1,950
11,"Albuquerque, NM",148,18,135,0,139,268,13,1990
11,"Alexandria, LA",11,4,4,0,5,20,4,169
11,"Allentown/Bethlehem/Easton, PA",24,0,28,0,23,43,0,316
11,"Alpena, MI",15,0,6,0,0,15,0,53
11,"Amarillo, TX",28,8,30,0,30,56,8,406
11,"Anchorage, AK",90,14,143,3,76,200,11,1163
11,"Appleton, WI",58,18,38,0,30,92,5,555
11,"Arcata/Eureka, CA",29,2,26,0,17,51,6,177
11,"Asheville, NC",51,4,40,0,50,90,2,856
11,"Ashland, WV",7,0,2,0,3,8,0,20
11,"Aspen, CO",42,17,41,0,17,78,31,410
11,"Atlanta, GA",1651,120,1685,12,1526,3214,27,28002
11,"Atlantic City, NJ",14,0,15,0,11,26,0,241
11,"Augusta, GA",24,7,19,0,14,42,1,325
11,"Austin, TX",527,36,492,4,513,949,26,6856
11,"Bakersfield, CA",29,3,20,0,13,43,4,265
11,"Baltimore, MD",535,13,340,6,528,838,14,7794
11,"Bangor, ME",24,1,30,0,32,45,1,307
11,"Barrow, AK",4,0,5,0,4,6,2,29
11,"Baton Rouge, LA",29,4,10,0,21,45,3,427
11,"Beaumont/Port Arthur, TX",7,1,4,0,2,11,1,59
11,"Belleville, IL",5,2,6,0,9,11,0,73
11,"Bellingham, WA",10,0,8,1,7,17,1,163
11,"Bemidji, MN",9,0,3,0,0,8,0,59
11,"Bend/Redmond, OR",26,5,27,1,25,53,4,475
11,"Bethel, AK",0,0,3,0,1,3,2,58
