month,origin_city,bool_carrier_delay_min,bool_weather_delay_min,bool_traffic_delay_min,bool_security_delay_min,bool_late_aircraft_delay_min,is_late,cancelled,flight_number
6,"San Francisco, CA",1185,35,982,1,1347,2209,69,10256
6,"San Jose, CA",431,18,408,8,530,838,16,4382
6,"San Juan, PR",550,27,564,5,576,953,61,3409
6,"San Luis Obispo, CA",33,7,34,0,26,67,0,413
6,"Sanford, FL",173,43,139,2,138,276,12,971
6,"Santa Ana, CA",292,7,294,1,414,642,44,3551
6,"Santa Barbara, CA",50,3,44,0,52,97,10,662
6,"Santa Fe, NM",38,10,39,0,15,75,2,300
6,"Santa Maria, CA",1,0,1,0,2,2,0,9
6,"Santa Rosa, CA",25,4,50,0,49,75,0,287
6,"Sarasota/Bradenton, FL",102,21,90,1,151,215,8,1153
6,"Sault Ste. Marie, MI",8,6,7,0,0,13,0,60
6,"Savannah, GA",161,27,143,3,154,291,31,1702
6,"Scottsbluff, NE",6,1,3,0,2,10,1,52
6,"Scranton/Wilkes-Barre, PA",12,5,10,0,21,29,1,146
6,"Seattle, WA",2098,96,1960,11,1825,3649,70,15183
6,"Sheridan, WY",8,0,3,0,1,9,0,60
6,"Shreveport, LA",37,28,31,0,61,85,5,400
6,"Sioux City, IA",6,4,7,0,1,12,0,60
6,"Sioux Falls, SD",60,52,91,3,59,166,1,572
6,"Sitka, AK",13,1,17,1,11,29,3,173
6,"South Bend, IN",80,12,25,0,27,111,7,504
6,"Spokane, WA",112,14,105,0,122,227,7,1511
6,"Springfield, IL",2,0,2,0,2,3,0,8
6,"Springfield, MO",114,29,89,2,126,213,8,889
6,"St. Cloud, MN",0,0,0,0,0,0,0,8
6,"St. George, UT",17,5,12,0,4,29,1,206
6,"St. Louis, MO",757,45,557,11,926,1321,38,5825
6,"St. Petersburg, FL",95,67,129,0,115,218,9,867
6,"State College, PA",9,3,7,0,10,22,2,83
6,"Stillwater, OK",4,3,4,0,0,10,0,60
6,"Stockton, CA",10,0,7,2,11,17,0,44
6,"Sun Valley/Hailey/Ketchum, ID",6,1,4,0,4,12,0,152
6,"Syracuse, NY",86,8,95,0,103,184,27,1206
6,"Tallahassee, FL",48,20,42,1,59,100,7,529
6,"Tampa, FL",836,220,746,3,995,1544,61,6247
6,"Texarkana, AR",8,3,6,0,10,17,1,60
6,"Toledo, OH",1,1,4,0,3,6,0,26
6,"Traverse City, MI",82,12,63,0,52,125,2,510
6,"Trenton, NJ",5,0,19,0,27,32,8,134
6,"Tucson, AZ",129,25,128,1,133,268,10,1363
6,"Tulsa, OK",155,20,124,8,153,285,12,1554
6,"Twin Falls, ID",4,0,0,0,0,4,0,60
6,"Tyler, TX",6,4,2,0,3,14,2,90
6,"Valdosta, GA",1,1,2,0,3,4,0,60
6,"Valparaiso, FL",117,21,85,0,138,206,10,1141
6,"Victoria, TX",0,0,1,0,5,5,0,51
6,"Waco, TX",17,3,12,0,15,31,1,90
6,"Walla Walla, WA",2,0,4,0,5,9,1,60
6,"Washington, DC",1789,133,1687,14,1752,3223,221,15974
6,"West Palm Beach/Palm Beach, FL",241,56,232,0,299,466,54,2013
6,"West Yellowstone, MT",8,2,5,0,1,11,3,62
6,"White Plains, NY",98,17,91,1,74,165,14,986
6,"Wichita Falls, TX",2,3,2,0,2,6,1,60
6,"Wichita, KS",99,18,72,2,100,194,7,928
6,"Williston, ND",30,3,23,1,6,44,0,170
6,"Wilmington, NC",45,23,74,1,86,146,12,731
6,"Worcester, MA",6,3,12,0,9,20,6,115
6,"Wrangell, AK",1,0,3,0,4,4,0,60
6,"Yakutat, AK",1,0,3,1,5,6,0,60
6,"Yuma, AZ",13,1,9,1,7,19,0,118
7,"Aberdeen, SD",9,3,9,0,0,15,0,62
7,"Abilene, TX",11,2,15,0,26,35,0,149
7,"Adak Island, AK",0,0,1,2,1,2,0,9
7,"Aguadilla, PR",18,4,12,0,37,40,2,197
7,"Akron, OH",67,5,55,0,55,107,5,332
7,"Albany, GA",19,5,7,0,0,24,3,62
7,"Albany, NY",180,24,157,1,182,305,44,1061
7,"Albuquerque, NM",270,27,206,0,345,477,30,2126
7,"Alexandria, LA",17,15,15,0,16,40,5,177
7,"Allentown/Bethlehem/Easton, PA",44,7,37,0,48,83,15,375
7,"Alpena, MI",9,1,3,1,0,11,2,52
7,"Amarillo, TX",46,4,42,1,72,103,2,465
7,"Anchorage, AK",323,3,310,0,237,501,43,2300
7,"Appleton, WI",87,15,65,0,32,128,13,532
7,"Arcata/Eureka, CA",14,1,16,0,8,28,1,141
7,"Asheville, NC",227,56,216,8,257,410,50,1248
7,"Ashland, WV",14,4,15,0,21,30,7,91
7,"Aspen, CO",70,38,89,2,42,168,10,711
7,"Atlanta, GA",6861,1084,5078,18,4508,10189,1778,30072
7,"Atlantic City, NJ",29,2,30,1,21,50,9,231
7,"Augusta, GA",53,6,57,0,63,106,23,385
7,"Austin, TX",1255,184,975,22,1604,2304,161,7754
7,"Bakersfield, CA",16,0,17,1,23,37,1,266
7,"Baltimore, MD",2512,118,1585,10,2381,3520,148,9069
7,"Bangor, ME",71,6,98,1,93,158,33,589
7,"Barrow, AK",0,0,4,5,1,6,2,31
7,"Baton Rouge, LA",56,23,48,0,67,103,23,434
7,"Beaumont/Port Arthur, TX",1,1,7,0,1,10,3,62
7,"Belleville, IL",26,5,27,0,39,53,8,150
7,"Bellingham, WA",25,0,13,0,23,35,3,280
7,"Bemidji, MN",12,3,5,0,0,15,0,62
7,"Bend/Redmond, OR",83,19,44,0,38,120,13,517
7,"Bethel, AK",7,0,12,7,9,21,1,62
7,"Billings, MT",33,2,37,0,47,75,10,420
7,"Binghamton, NY",6,0,2,0,0,6,2,31
7,"Birmingham, AL",224,65,181,1,262,410,55,1460
7,"Bishop, CA",0,1,0,0,5,6,1,31
7,"Bismarck/Mandan, ND",52,14,42,1,22,85,4,357
7,"Bloomington/Normal, IL",17,5,19,0,21,34,5,162
7,"Boise, ID",215,14,169,1,195,372,34,2139
7,"Boston, MA",2060,65,1963,20,1611,3358,370,12953
7,"Bozeman, MT",129,6,182,1,170,289,17,1164
7,"Brainerd, MN",9,5,9,0,0,16,0,62
7,"Bristol/Johnson City/Kingsport, TN",13,5,18,0,27,37,8,197
7,"Brownsville, TX",20,6,28,0,25,47,9,203
7,"Brunswick, GA",16,2,6,0,0,16,0,62
7,"Buffalo, NY",277,24,307,1,350,517,61,2025
7,"Burbank, CA",247,9,240,2,378,543,45,2875
7,"Burlington, VT",86,23,109,1,93,188,45,795
7,"Butte, MT",5,1,0,0,0,6,0,62
7,"Casper, WY",19,2,7,0,9,30,0,245
7,"Cedar City, UT",6,2,1,0,0,7,0,52
7,"Cedar Rapids/Iowa City, IA",116,20,107,1,87,195,19,728
7,"Champaign/Urbana, IL",13,4,9,0,15,24,1,123
7,"Charleston, SC",332,52,372,0,434,662,116,2494
7,"Charleston/Dunbar, WV",61,10,35,0,32,90,5,288
7,"Charlotte Amalie, VI",49,5,96,1,100,138,9,495
7,"Charlotte, NC",4652,1666,3472,93,5922,8107,702,19043
7,"Charlottesville, VA",26,8,36,0,29,67,14,259
7,"Chattanooga, TN",83,11,76,0,93,151,19,529
7,"Cheyenne, WY",2,1,0,0,2,5,0,58
7,"Chicago, IL",6248,536,5309,33,5859,10178,744,32415
7,"Christiansted, VI",12,1,13,3,25,33,2,87
7,"Cincinnati, OH",541,85,505,2,509,952,144,3752
7,"Clarksburg/Fairmont, WV",10,1,9,0,15,15,1,34
7,"Cleveland, OH",477,17,478,0,508,893,139,3802
7,"Cody, WY",9,4,7,1,10,21,0,121
7,"College Station/Bryan, TX",9,2,9,0,21,25,3,92
7,"Colorado Springs, CO",133,13,115,2,157,250,14,1220
7,"Columbia, MO",21,7,27,1,46,60,1,182
7,"Columbia, SC",76,17,78,0,78,141,33,577
7,"Columbus, GA",7,4,8,0,15,20,6,85
7,"Columbus, MS",1,2,8,0,6,12,2,62
7,"Columbus, OH",456,25,460,3,466,857,105,3928
7,"Concord, NC",11,4,16,0,20,24,2,61
7,"Cordova, AK",6,0,11,3,9,15,1,62
7,"Corpus Christi, TX",26,17,52,0,67,85,13,369
7,"Dallas, TX",1211,25,635,34,1396,1827,51,6447
7,"Dallas/Fort Worth, TX",7061,348,4696,26,6918,10322,521,29084
7,"Dayton, OH",53,5,72,0,67,130,25,641
7,"Daytona Beach, FL",15,13,33,0,47,58,12,245
7,"Deadhorse, AK",0,0,1,0,2,2,1,50
7,"Decatur, IL",5,0,10,0,8,14,0,53
7,"Denver, CO",4881,222,2957,10,4378,7500,453,28401
7,"Des Moines, IA",174,33,181,0,180,348,52,1351
7,"Detroit, MI",2190,78,1440,9,1118,2941,483,11751
7,"Devils Lake, ND",6,0,5,0,3,10,0,57
7,"Dickinson, ND",4,0,0,0,1,5,0,58
7,"Dillingham, AK",0,0,5,4,4,8,0,31
7,"Dodge City, KS",4,0,3,0,3,9,2,53
7,"Dothan, AL",7,1,6,0,0,12,1,62
7,"Duluth, MN",16,3,17,0,17,38,2,208
7,"Durango, CO",38,8,42,1,21,71,2,373
7,"Eagle, CO",39,1,19,1,34,59,4,243
7,"El Paso, TX",197,4,113,1,242,341,19,1545
7,"Elko, NV",2,0,0,0,0,2,1,31
7,"Elmira/Corning, NY",19,2,7,0,4,24,1,88
7,"Escanaba, MI",8,2,6,0,0,10,0,52
7,"Eugene, OR",76,2,36,0,60,103,4,639
7,"Evansville, IN",14,7,23,0,38,48,5,207
7,"Everett, WA",1,0,6,0,7,9,0,58
7,"Fairbanks, AK",45,1,51,1,50,89,7,384
7,"Fargo, ND",80,13,63,0,52,132,5,583
7,"Fayetteville, AR",159,58,171,11,179,339,19,1213
7,"Fayetteville, NC",16,7,15,1,0,24,5,100
7,"Flagstaff, AZ",7,3,9,0,0,16,0,150
7,"Flint, MI",23,4,17,0,10,36,1,165
7,"Fort Dodge, IA",1,0,6,0,12,15,1,53
7,"Fort Lauderdale, FL",1482,132,1471,74,1271,2341,212,7391
7,"Fort Myers, FL",229,74,334,2,436,621,59,2026
7,"Fort Smith, AR",13,3,11,0,20,27,3,112
7,"Fort Wayne, IN",67,14,65,0,47,119,6,416
7,"Fresno, CA",151,7,88,0,100,211,13,1023
7,"Gainesville, FL",33,20,26,0,57,77,13,296
7,"Garden City, KS",11,0,11,0,7,13,0,62
7,"Gillette, WY",6,0,4,0,1,7,0,62
7,"Grand Forks, ND",20,5,7,0,1,29,0,101
7,"Grand Island, NE",6,2,6,0,3,13,2,78
7,"Grand Junction, CO",31,5,26,0,35,64,2,354
7,"Grand Rapids, MI",193,22,204,3,207,383,54,1541
7,"Great Falls, MT",9,0,7,0,6,15,4,194
7,"Green Bay, WI",44,8,29,0,11,67,5,285
7,"Greensboro/High Point, NC",133,31,161,0,170,290,53,1056
7,"Greer, SC",192,36,194,2,221,379,58,1501
7,"Guam, TT",2,0,0,0,0,2,0,62
7,"Gulfport/Biloxi, MS",37,10,25,1,49,71,12,308
7,"Gunnison, CO",9,0,4,0,1,8,0,66
7,"Gustavus, AK",1,1,3,3,4,8,2,31
7,"Hagerstown, MD",8,2,8,0,17,21,2,45
7,"Hancock/Houghton, MI",5,2,2,0,2,10,0,62
7,"Harlingen/San Benito, TX",49,2,69,0,94,108,4,343
7,"Harrisburg, PA",86,10,64,1,67,135,15,504
7,"Hartford, CT",319,38,311,1,348,556,68,1937
7,"Hattiesburg/Laurel, MS",7,0,5,0,9,15,4,53
7,"Hayden, CO",20,3,8,0,11,34,1,132
7,"Hays, KS",5,0,5,0,2,8,0,53
7,"Helena, MT",11,3,8,0,3,17,0,124
7,"Hibbing, MN",7,2,5,0,0,9,0,52
7,"Hilo, HI",35,0,8,1,43,55,3,569
7,"Hilton Head, SC",19,5,39,0,29,58,5,238
7,"Hobbs, NM",11,0,3,0,1,12,3,62
7,"Honolulu, HI",695,1,184,32,405,838,51,5494
7,"Houston, TX",3615,508,2401,16,3453,5578,1033,15612
7,"Huntsville, AL",147,18,89,0,94,209,26,756
7,"Hyannis, MA",17,0,25,0,19,32,3,93
7,"Idaho Falls, ID",28,2,21,0,22,57,2,322
7,"Indianapolis, IN",536,60,555,4,606,1013,116,4219
7,"International Falls, MN",14,5,9,0,0,18,0,62
7,"Iron Mountain/Kingsfd, MI",11,1,0,0,0,12,0,62
7,"Islip, NY",58,1,37,0,69,88,16,407
7,"Ithaca/Cortland, NY",7,2,13,0,9,17,1,62
7,"Jackson, WY",87,2,80,0,72,152,15,663
7,"Jackson/Vicksburg, MS",101,25,91,12,112,188,22,609
7,"Jacksonville, FL",335,128,367,1,524,767,104,2612
7,"Jacksonville/Camp Lejeune, NC",38,9,33,0,35,58,10,205
7,"Jamestown, ND",5,0,4,0,4,9,0,57
7,"Johnstown, PA",8,0,0,0,1,7,0,62
7,"Joplin, MO",3,2,3,0,2,7,2,52
7,"Juneau, AK",41,3,68,0,69,109,6,527
7,"Kahului, HI",198,0,63,0,209,295,30,2423
7,"Kalamazoo, MI",15,2,2,0,0,17,0,85
7,"Kalispell, MT",66,8,58,0,61,119,8,569
7,"Kansas City, MO",553,44,540,0,740,1079,120,4593
7,"Ketchikan, AK",18,8,28,3,30,53,2,278
7,"Key West, FL",85,11,76,1,130,159,18,513
7,"Killeen, TX",34,3,21,0,40,55,0,175
7,"King Salmon, AK",0,0,10,7,6,11,0,46
7,"Knoxville, TN",164,39,165,0,195,348,64,1550
7,"Kodiak, AK",5,0,8,2,6,13,1,79
7,"Kona, HI",106,1,60,1,112,166,17,1463
7,"Kotzebue, AK",1,0,3,0,4,4,0,31
7,"La Crosse, WI",8,0,6,1,7,12,2,52
7,"Lafayette, LA",43,35,36,2,37,91,12,315
7,"Lake Charles, LA",7,5,13,0,13,21,1,92
7,"Lansing, MI",12,1,11,0,16,27,3,111
7,"Laramie, WY",0,2,2,0,1,4,4,53
7,"Laredo, TX",17,1,29,0,39,47,0,171
7,"Las Vegas, NV",3317,357,2536,15,3019,5048,431,16285
7,"Latrobe, PA",9,0,6,0,8,15,1,62
7,"Lawton/Fort Sill, OK",15,5,17,0,2,23,2,92
7,"Lewiston, ID",8,2,0,0,0,10,0,93
7,"Lexington, KY",107,19,116,2,152,228,32,855
7,"Liberal, KS",5,1,3,0,2,7,8,53
7,"Lihue, HI",107,1,64,1,114,189,15,1455
7,"Lincoln, NE",26,5,13,0,13,45,0,215
7,"Little Rock, AR",164,79,212,8,212,360,24,1190
7,"Long Beach, CA",149,1,70,0,200,268,9,1541
7,"Longview, TX",10,3,4,0,10,14,2,62
7,"Los Angeles, CA",2505,79,2060,15,2017,3994,424,17518
7,"Louisville, KY",281,28,314,1,291,530,58,2183
7,"Lubbock, TX",35,11,41,0,66,88,0,520
7,"Madison, WI",135,19,134,0,122,243,44,1021
7,"Manchester, NH",81,3,68,1,91,127,17,520
7,"Manhattan/Ft. Riley, KS",5,0,5,0,8,11,0,93
7,"Marquette, MI",17,6,9,1,10,25,0,92
7,"Martha's Vineyard, MA",36,12,50,2,43,86,12,353
7,"Mason City, IA",3,0,10,0,14,17,1,53
7,"Medford, OR",45,6,22,0,33,68,9,386
7,"Melbourne, FL",26,6,43,0,43,65,10,232
7,"Memphis, TN",303,23,274,3,303,544,83,2134
7,"Meridian, MS",8,1,8,0,7,17,7,53
7,"Miami, FL",1866,138,1482,29,1835,2976,183,8733
7,"Midland/Odessa, TX",100,28,87,2,120,201,10,811
7,"Milwaukee, WI",344,21,323,1,357,607,64,2613
7,"Minneapolis, MN",2172,267,1444,8,1435,3309,486,11786
7,"Minot, ND",33,8,18,1,5,48,1,233
7,"Mission/McAllen/Edinburg, TX",70,25,67,0,70,144,14,472
7,"Missoula, MT",87,4,55,3,68,130,17,567
7,"Mobile, AL",28,6,29,0,35,54,14,228
7,"Moline, IL",55,13,50,0,61,97,13,384
7,"Monroe, LA",17,6,21,1,32,47,5,204
7,"Monterey, CA",58,7,55,0,58,101,8,442
7,"Montgomery, AL",34,12,33,1,33,63,10,234
7,"Montrose/Delta, CO",23,1,26,0,43,57,5,251
7,"Mosinee, WI",4,1,4,0,3,9,1,62
7,"Myrtle Beach, SC",220,41,256,0,354,525,108,1939
7,"Nantucket, MA",44,1,75,4,73,117,26,479
7,"Nashville, TN",1403,108,1089,5,1701,2432,160,9145
7,"New Bern/Morehead/Beaufort, NC",2,1,2,0,7,9,3,22
7,"New Orleans, LA",747,192,674,6,973,1362,130,4192
7,"New York, NY",3926,191,4101,25,3520,7078,1199,25213
7,"Newark, NJ",2276,177,2203,10,1975,3666,551,11102
7,"Newburgh/Poughkeepsie, NY",7,1,13,0,13,19,1,48
7,"Niagara Falls, NY",8,0,9,0,12,17,1,34
7,"Nome, AK",2,0,7,0,7,7,0,31
7,"Norfolk, VA",312,71,294,3,366,580,103,1945
7,"North Bend/Coos Bay, OR",3,2,2,0,4,10,0,40
7,"North Platte, NE",6,1,3,0,1,7,0,52
7,"Oakland, CA",514,3,313,6,483,776,40,3726
7,"Oklahoma City, OK",235,36,188,1,241,441,32,2073
7,"Omaha, NE",296,29,253,1,297,498,56,2102
7,"Ontario, CA",209,7,171,1,294,417,52,2410
7,"Orlando, FL",2507,577,2324,59,2564,4421,348,13337
7,"Pago Pago, TT",3,0,0,0,1,3,0,14
7,"Palm Springs, CA",52,3,62,0,44,107,6,604
7,"Panama City, FL",170,26,133,0,206,302,27,1038
7,"Pasco/Kennewick/Richland, WA",40,4,38,4,19,75,3,462
7,"Pellston, MI",20,4,4,0,0,24,1,114
7,"Pensacola, FL",200,35,206,6,312,415,45,1423
7,"Peoria, IL",36,16,42,2,52,79,4,321
7,"Petersburg, AK",4,0,3,0,6,8,1,62
7,"Philadelphia, PA",2093,119,1579,8,1863,3176,366,9968
7,"Phoenix, AZ",2587,112,1829,38,2673,4144,267,16288
7,"Pittsburgh, PA",478,37,529,7,583,967,159,4113
7,"Plattsburgh, NY",9,2,10,0,8,14,2,48
7,"Pocatello, ID",3,0,0,0,0,3,0,62
7,"Ponce, PR",12,0,2,0,19,22,2,91
7,"Portland, ME",160,25,197,0,203,333,46,1363
7,"Portland, OR",549,18,520,0,640,1090,126,5492
7,"Portsmouth, NH",6,0,9,0,10,14,0,31
7,"Prescott, AZ",11,0,4,0,5,15,0,62
7,"Providence, RI",185,19,210,1,237,368,31,1316
7,"Provo, UT",29,1,22,1,12,42,3,160
7,"Punta Gorda, FL",57,38,77,0,62,125,15,509
7,"Raleigh/Durham, NC",835,146,850,4,1011,1615,241,5667
7,"Rapid City, SD",87,26,94,0,78,167,13,567
7,"Redding, CA",7,2,7,0,15,24,1,123
7,"Reno, NV",231,16,177,1,265,417,32,1919
7,"Rhinelander, WI",19,16,20,0,0,35,1,91
7,"Richmond, VA",258,29,225,0,270,451,68,1623
7,"Riverton/Lander, WY",4,0,5,0,4,8,0,62
7,"Roanoke, VA",37,6,33,0,28,66,14,232
7,"Rochester, MN",11,6,18,0,14,29,1,123
7,"Rochester, NY",143,9,144,0,159,257,52,1128
7,"Rock Springs, WY",8,0,5,0,2,8,1,62
7,"Rockford, IL",7,6,17,3,17,24,3,80
7,"Roswell, NM",12,4,8,0,5,24,1,92
7,"Sacramento, CA",603,24,466,1,665,1061,73,5021
7,"Saginaw/Bay City/Midland, MI",24,5,14,0,12,42,0,196
7,"Saipan, TT",3,1,2,0,1,4,0,31
7,"Salina, KS",3,3,5,0,4,10,0,53
7,"Salt Lake City, UT",1513,90,885,1,919,2164,325,9946
7,"San Angelo, TX",16,1,14,0,11,24,0,92
7,"San Antonio, TX",511,54,511,7,703,1047,122,3757
7,"San Diego, CA",1245,84,1397,10,1641,2483,165,8721
7,"San Francisco, CA",1470,28,1190,7,1335,2577,282,11828
7,"San Jose, CA",422,16,383,4,479,817,59,4516
7,"San Juan, PR",673,16,512,8,642,1010,65,3570
7,"San Luis Obispo, CA",44,3,24,0,34,74,2,465
7,"Sanford, FL",164,50,145,3,155,289,16,1007
7,"Santa Ana, CA",341,17,303,3,459,704,91,3697
7,"Santa Barbara, CA",59,2,53,1,55,117,12,749
7,"Santa Fe, NM",29,11,19,0,16,64,2,306
7,"Santa Maria, CA",2,0,2,0,2,3,0,8
7,"Santa Rosa, CA",32,3,43,1,40,67,1,319
7,"Sarasota/Bradenton, FL",132,44,166,0,219,317,29,1151
7,"Sault Ste. Marie, MI",9,2,3,0,0,11,0,62
7,"Savannah, GA",255,72,211,1,322,480,71,1725
7,"Scottsbluff, NE",3,0,3,0,4,7,0,52
7,"Scranton/Wilkes-Barre, PA",14,6,20,0,32,41,5,148
7,"Seattle, WA",2304,90,2293,17,1908,3980,272,16198
7,"Sheridan, WY",7,0,4,0,3,10,0,62
7,"Shreveport, LA",55,32,52,0,81,119,19,410
7,"Sioux City, IA",8,2,6,0,8,20,0,62
7,"Sioux Falls, SD",81,23,79,2,63,146,17,556
7,"Sitka, AK",11,0,19,1,20,34,1,186
7,"South Bend, IN",115,17,67,0,37,151,11,546
7,"Spokane, WA",172,11,107,0,168,279,35,1606
7,"Springfield, IL",0,0,0,0,0,0,1,9
7,"Springfield, MO",157,18,116,1,147,247,13,884
7,"St. Cloud, MN",0,0,0,0,0,0,1,9
7,"St. George, UT",22,10,12,0,3,38,0,234
7,"St. Louis, MO",986,109,729,6,1228,1735,112,6029
7,"St. Petersburg, FL",105,138,158,0,138,301,28,959
7,"State College, PA",3,1,4,0,1,7,0,34
7,"Stillwater, OK",6,1,4,0,0,9,0,62
7,"Stockton, CA",14,1,14,1,11,19,1,49
7,"Sun Valley/Hailey/Ketchum, ID",12,2,10,0,5,25,1,194
7,"Syracuse, NY",183,27,161,0,177,311,45,1259
7,"Tallahassee, FL",68,12,59,0,70,114,16,483
7,"Tampa, FL",1091,250,1119,3,1351,2068,168,6327
7,"Texarkana, AR",11,0,7,0,9,15,2,62
7,"Toledo, OH",4,1,4,0,3,7,0,26
7,"Traverse City, MI",111,15,100,0,83,167,13,608
7,"Trenton, NJ",11,1,22,0,30,39,4,142
7,"Tucson, AZ",123,36,133,1,146,292,22,1392
7,"Tulsa, OK",143,15,129,0,213,314,32,1559
7,"Twin Falls, ID",6,1,1,0,0,7,0,62
7,"Tyler, TX",17,2,14,0,20,26,3,92
7,"Valdosta, GA",6,1,9,0,5,13,4,62
7,"Valparaiso, FL",150,34,147,2,203,302,33,1141
7,"Victoria, TX",4,3,8,0,6,13,4,53
7,"Waco, TX",12,4,9,0,2,22,0,92
7,"Walla Walla, WA",2,0,4,0,9,11,0,60
7,"Washington, DC",2431,370,2496,16,2576,4555,493,16640
7,"West Palm Beach/Palm Beach, FL",339,22,355,1,406,609,71,2057
7,"West Yellowstone, MT",13,1,4,0,0,13,0,70
7,"White Plains, NY",168,25,162,1,138,271,28,1031
7,"Wichita Falls, TX",5,6,4,0,0,11,0,62
7,"Wichita, KS",93,6,77,0,114,187,23,951
7,"Williston, ND",35,6,22,0,6,45,0,165
7,"Wilmington, NC",85,35,148,1,163,230,43,860
7,"Worcester, MA",14,2,19,0,23,33,3,120
7,"Wrangell, AK",1,0,4,0,4,6,0,62
7,"Yakutat, AK",4,0,9,0,11,14,1,62
7,"Yuma, AZ",12,0,5,0,7,16,2,118
8,"Aberdeen, SD",5,7,9,1,0,13,0,62
8,"Abilene, TX",7,0,5,0,9,13,0,146
8,"Adak Island, AK",0,0,0,2,1,3,0,9
8,"Aguadilla, PR",28,2,25,0,47,54,7,191
8,"Akron, OH",33,2,51,0,37,82,7,307
8,"Albany, GA",14,1,1,0,0,15,1,62
8,"Albany, NY",143,24,164,1,155,262,20,1080
8,"Albuquerque, NM",191,18,173,0,225,342,9,2076
8,"Alexandria, LA",13,3,5,0,9,21,1,177
8,"Allentown/Bethlehem/Easton, PA",29,10,32,0,37,70,9,368
8,"Alpena, MI",9,1,3,0,0,11,0,54
8,"Amarillo, TX",34,3,36,1,41,80,2,460
8,"Anchorage, AK",218,8,185,1,204,365,23,2236
8,"Appleton, WI",65,12,48,0,24,105,2,503
8,"Arcata/Eureka, CA",10,4,23,0,10,33,5,144
8,"Asheville, NC",186,36,192,2,205,334,41,1196
8,"Ashland, WV",12,2,16,0,12,23,1,55
8,"Aspen, CO",88,33,91,0,53,194,0,648
8,"Atlanta, GA",3789,181,2787,16,2236,5749,305,29480
8,"Atlantic City, NJ",21,1,46,0,31,62,7,280
8,"Augusta, GA",26,7,26,0,33,60,8,360
8,"Austin, TX",607,67,547,4,753,1257,66,7157
8,"Bakersfield, CA",17,0,20,0,13,34,1,266
8,"Baltimore, MD",1741,125,1361,4,1742,2683,231,8940
8,"Bangor, ME",53,13,114,5,75,146,43,643
8,"Barrow, AK",0,0,10,8,7,11,0,31
8,"Baton Rouge, LA",33,9,25,1,41,66,4,413
8,"Beaumont/Port Arthur, TX",6,0,1,0,1,6,0,62
8,"Belleville, IL",14,1,12,0,22,29,4,105
8,"Bellingham, WA",19,1,25,2,15,37,1,184
8,"Bemidji, MN",9,1,5,0,0,11,0,62
8,"Bend/Redmond, OR",51,5,67,0,33,97,1,537
8,"Bethel, AK",7,0,11,1,12,13,0,62
8,"Billings, MT",41,0,37,0,26,61,3,413
8,"Binghamton, NY",2,0,2,0,0,3,4,31
8,"Birmingham, AL",118,33,110,2,147,251,24,1430
8,"Bishop, CA",0,0,0,0,0,0,0,31
8,"Bismarck/Mandan, ND",35,7,29,0,15,62,0,352
8,"Bloomington/Normal, IL",9,0,7,0,11,20,1,151
8,"Boise, ID",171,10,168,1,143,337,8,2097
8,"Boston, MA",2117,111,1969,13,1701,3362,488,13215
8,"Bozeman, MT",103,22,147,0,127,234,9,1112
8,"Brainerd, MN",10,1,7,0,0,14,0,62
8,"Bristol/Johnson City/Kingsport, TN",6,2,10,0,14,20,2,191
8,"Brownsville, TX",8,0,12,0,14,21,0,196
8,"Brunswick, GA",15,1,3,0,0,15,0,62
8,"Buffalo, NY",213,24,264,5,312,451,78,2067
8,"Burbank, CA",172,8,243,1,255,445,37,2746
8,"Burlington, VT",87,24,127,2,93,184,41,861
8,"Butte, MT",1,1,0,0,0,2,0,62
8,"Casper, WY",18,3,14,1,11,39,2,235
8,"Cedar City, UT",2,1,0,0,0,3,0,54
8,"Cedar Rapids/Iowa City, IA",106,20,122,0,59,191,13,789
8,"Champaign/Urbana, IL",7,1,3,0,13,18,0,126
8,"Charleston, SC",206,22,270,1,295,486,123,2323
8,"Charleston/Dunbar, WV",49,9,42,0,28,80,5,290
8,"Charlotte Amalie, VI",41,14,69,0,77,115,8,412
8,"Charlotte, NC",3368,888,2523,72,3613,5689,617,19150
8,"Charlottesville, VA",28,4,37,0,30,60,15,259
8,"Chattanooga, TN",55,1,48,0,48,95,6,547
8,"Cheyenne, WY",1,0,3,0,5,6,1,57
8,"Chicago, IL",5019,508,5085,29,4917,9143,412,32699
8,"Christiansted, VI",13,1,17,1,17,26,1,60
8,"Cincinnati, OH",368,55,396,2,374,729,112,3599
8,"Clarksburg/Fairmont, WV",3,1,5,3,3,9,1,21
8,"Cleveland, OH",311,21,398,5,346,641,126,3609
8,"Cody, WY",14,2,18,0,8,31,0,113
8,"College Station/Bryan, TX",5,0,7,0,11,17,1,94
8,"Colorado Springs, CO",108,15,88,0,118,219,6,1129
8,"Columbia, MO",19,2,15,0,14,30,0,178
8,"Columbia, SC",53,10,58,0,51,102,18,594
8,"Columbus, GA",4,1,8,0,6,12,5,85
8,"Columbus, MS",0,0,0,0,2,2,0,62
8,"Columbus, OH",331,14,379,0,378,687,86,3799
8,"Concord, NC",4,3,9,0,14,18,3,52
8,"Cordova, AK",4,0,7,3,14,17,1,62
8,"Corpus Christi, TX",14,0,22,0,15,31,1,319
8,"Dallas, TX",650,19,423,16,758,1067,31,5891
8,"Dallas/Fort Worth, TX",4850,170,2683,22,4384,6920,281,27900
