week_number,dest_city,bool_carrier_delay_min,bool_weather_delay_min,bool_traffic_delay_min,bool_security_delay_min,bool_late_aircraft_delay_min,is_late,cancelled,flight_number
33,"Cedar Rapids/Iowa City, IA",25,7,15,1,20,43,1,176
33,"Champaign/Urbana, IL",6,0,3,0,5,8,0,28
33,"Charleston, SC",65,3,41,1,51,102,9,526
33,"Charleston/Dunbar, WV",12,1,10,0,8,18,0,66
33,"Charlotte Amalie, VI",15,9,20,1,12,32,4,96
33,"Charlotte, NC",496,61,501,8,604,922,29,4454
33,"Charlottesville, VA",7,0,8,0,3,13,3,59
33,"Chattanooga, TN",14,2,16,0,10,26,0,126
33,"Cheyenne, WY",0,0,0,0,1,1,0,13
33,"Chicago, IL",860,83,1020,6,810,1643,54,7395
33,"Christiansted, VI",4,1,5,0,2,6,1,12
33,"Cincinnati, OH",67,4,78,1,94,142,12,798
33,"Clarksburg/Fairmont, WV",0,0,0,0,0,0,0,4
33,"Cleveland, OH",103,9,74,2,91,160,22,819
33,"Cody, WY",3,0,2,0,2,6,0,28
33,"College Station/Bryan, TX",1,0,0,0,2,2,0,21
33,"Colorado Springs, CO",46,2,26,0,22,66,0,248
33,"Columbia, MO",5,0,2,0,4,7,0,41
33,"Columbia, SC",17,1,4,0,17,24,1,136
33,"Columbus, GA",2,0,3,0,0,4,0,20
33,"Columbus, MS",0,0,1,0,0,1,0,14
33,"Columbus, OH",94,12,78,1,87,155,13,851
33,"Concord, NC",2,0,0,0,1,2,0,11
33,"Cordova, AK",3,0,3,0,3,4,0,14
33,"Corpus Christi, TX",2,0,3,0,6,7,0,73
33,"Dallas, TX",89,10,66,1,102,162,3,1308
33,"Dallas/Fort Worth, TX",735,70,490,3,782,1242,21,6319
33,"Dayton, OH",22,2,21,0,15,32,1,143
33,"Daytona Beach, FL",3,0,2,0,3,5,0,56
33,"Deadhorse, AK",0,0,0,0,0,0,0,11
33,"Decatur, IL",4,0,4,0,1,5,0,12
33,"Denver, CO",539,56,631,3,505,1109,52,6173
33,"Des Moines, IA",50,4,36,0,42,73,2,295
33,"Detroit, MI",300,41,222,4,201,483,18,2705
33,"Devils Lake, ND",1,0,0,0,0,0,3,13
33,"Dickinson, ND",1,0,0,0,0,1,0,13
33,"Dillingham, AK",0,0,0,0,0,0,0,7
33,"Dodge City, KS",5,0,1,0,0,5,0,12
33,"Dothan, AL",2,0,0,0,0,2,1,14
33,"Duluth, MN",4,2,3,0,5,10,0,56
33,"Durango, CO",13,0,6,0,4,15,0,82
33,"Eagle, CO",8,0,4,0,6,10,0,55
33,"El Paso, TX",32,3,16,0,34,53,0,364
33,"Elko, NV",1,0,1,0,0,1,0,7
33,"Elmira/Corning, NY",3,0,1,0,0,3,0,20
33,"Escanaba, MI",2,1,0,0,0,2,0,12
33,"Eugene, OR",18,1,15,0,13,25,0,128
33,"Evansville, IN",3,2,2,0,4,7,0,39
33,"Everett, WA",0,0,1,0,1,1,0,13
33,"Fairbanks, AK",9,2,17,0,7,23,0,88
33,"Fargo, ND",24,1,9,0,14,36,0,131
33,"Fayetteville, AR",28,7,27,0,23,49,1,282
33,"Fayetteville, NC",6,1,0,0,4,7,0,28
33,"Flagstaff, AZ",2,0,1,0,2,4,0,33
33,"Flint, MI",2,0,6,0,5,8,0,36
33,"Fort Dodge, IA",2,0,4,0,3,5,0,12
33,"Fort Lauderdale, FL",216,17,180,4,189,331,23,1546
33,"Fort Myers, FL",59,0,25,0,38,70,3,431
33,"Fort Smith, AR",3,0,2,0,1,4,0,27
33,"Fort Wayne, IN",11,4,14,0,6,25,0,79
33,"Fresno, CA",29,4,24,0,28,52,1,225
33,"Gainesville, FL",8,1,4,0,4,11,0,68
33,"Garden City, KS",0,0,2,0,2,2,0,14
33,"Gillette, WY",1,0,0,0,2,3,0,15
33,"Grand Forks, ND",3,2,2,0,0,6,0,23
33,"Grand Island, NE",2,1,1,0,0,3,0,18
33,"Grand Junction, CO",5,1,1,0,7,10,1,77
33,"Grand Rapids, MI",45,7,32,1,36,73,3,325
33,"Great Falls, MT",7,4,4,0,2,10,0,44
33,"Green Bay, WI",17,3,13,0,12,30,0,85
33,"Greensboro/High Point, NC",44,0,21,2,32,60,3,249
33,"Greer, SC",33,4,20,0,37,63,5,342
33,"Guam, TT",0,0,0,0,0,0,0,14
33,"Gulfport/Biloxi, MS",8,1,5,0,4,12,0,68
33,"Gunnison, CO",1,0,2,0,0,2,0,15
33,"Gustavus, AK",0,0,0,0,0,0,2,7
33,"Hagerstown, MD",0,0,0,0,0,0,0,7
33,"Hancock/Houghton, MI",1,0,2,0,3,5,0,14
33,"Harlingen/San Benito, TX",3,0,1,0,4,5,0,79
33,"Harrisburg, PA",17,2,12,0,13,27,0,109
33,"Hartford, CT",66,9,57,0,68,103,4,464
33,"Hattiesburg/Laurel, MS",1,0,0,0,0,1,0,12
33,"Hayden, CO",2,1,2,0,3,6,0,30
33,"Hays, KS",1,0,0,0,1,2,0,12
33,"Helena, MT",4,0,4,0,2,6,0,28
33,"Hibbing, MN",3,1,1,0,0,4,0,12
33,"Hilo, HI",11,1,2,0,10,18,0,128
33,"Hilton Head, SC",3,1,3,0,3,6,0,53
33,"Hobbs, NM",2,0,3,0,0,4,0,14
33,"Honolulu, HI",135,4,57,1,77,184,14,1206
33,"Houston, TX",317,36,215,2,286,503,29,3437
33,"Huntsville, AL",28,2,15,0,18,37,0,173
33,"Hyannis, MA",0,0,0,0,0,0,0,21
33,"Idaho Falls, ID",10,2,6,0,1,15,0,70
33,"Indianapolis, IN",89,10,68,0,102,155,17,873
33,"International Falls, MN",0,2,0,0,0,2,0,14
33,"Iron Mountain/Kingsfd, MI",3,0,0,0,0,3,0,14
33,"Islip, NY",14,1,12,0,15,23,1,85
33,"Ithaca/Cortland, NY",2,0,3,0,0,3,3,23
33,"Jackson, WY",29,2,17,0,17,40,1,157
33,"Jackson/Vicksburg, MS",9,2,6,0,8,17,0,119
33,"Jacksonville, FL",74,11,48,0,61,117,4,565
33,"Jacksonville/Camp Lejeune, NC",3,1,4,0,5,8,0,48
33,"Jamestown, ND",1,0,0,0,0,1,1,13
33,"Johnstown, PA",4,0,2,0,2,6,0,14
33,"Joplin, MO",1,0,0,0,1,2,0,12
33,"Juneau, AK",9,0,14,0,7,18,4,119
33,"Kahului, HI",50,0,22,0,17,57,2,517
33,"Kalamazoo, MI",9,0,2,0,0,9,0,20
33,"Kalispell, MT",16,0,18,0,14,30,0,127
33,"Kansas City, MO",114,9,92,3,102,179,6,986
33,"Ketchikan, AK",3,1,1,0,5,8,1,63
33,"Key West, FL",10,0,7,0,3,10,0,110
33,"Killeen, TX",5,0,0,0,5,7,0,33
33,"King Salmon, AK",0,0,2,0,1,2,0,9
33,"Knoxville, TN",37,5,29,0,31,63,2,332
33,"Kodiak, AK",1,0,2,0,2,3,0,18
33,"Kona, HI",34,1,25,0,29,54,2,319
33,"Kotzebue, AK",0,0,0,0,0,0,0,7
33,"La Crosse, WI",0,0,0,0,0,0,0,7
33,"Lafayette, LA",6,2,0,0,2,10,0,74
33,"Lake Charles, LA",1,0,0,0,0,1,0,21
33,"Lansing, MI",4,0,5,0,2,6,0,26
33,"Laramie, WY",2,0,2,0,0,3,0,12
33,"Laredo, TX",1,0,0,0,1,2,0,37
33,"Las Vegas, NV",362,16,333,1,353,631,11,3639
33,"Latrobe, PA",0,0,0,0,0,0,0,10
33,"Lawton/Fort Sill, OK",0,0,0,0,1,1,0,21
33,"Lewiston, ID",3,0,1,0,0,3,0,21
33,"Lexington, KY",31,2,29,0,23,48,0,172
33,"Liberal, KS",4,0,2,0,1,5,0,12
33,"Lihue, HI",23,0,15,0,15,36,7,325
33,"Lincoln, NE",8,1,12,0,8,19,1,49
33,"Little Rock, AR",33,1,22,0,32,50,3,248
33,"Long Beach, CA",19,1,7,0,17,30,0,324
33,"Longview, TX",1,0,0,0,1,2,0,14
33,"Los Angeles, CA",425,51,305,3,305,652,25,3936
33,"Louisville, KY",60,3,54,1,51,97,7,467
33,"Lubbock, TX",6,0,2,1,6,10,0,125
33,"Madison, WI",44,4,31,0,41,70,4,270
33,"Manchester, NH",12,1,9,0,13,21,4,135
33,"Manhattan/Ft. Riley, KS",2,0,0,0,0,2,0,21
33,"Marquette, MI",1,1,1,0,1,3,0,21
33,"Martha's Vineyard, MA",11,2,15,0,5,17,1,78
33,"Mason City, IA",1,0,2,0,4,6,0,12
33,"Medford, OR",5,1,7,1,4,12,0,80
33,"Melbourne, FL",7,0,2,0,4,8,0,54
33,"Memphis, TN",51,2,44,0,60,91,5,460
33,"Meridian, MS",2,0,0,0,0,2,0,12
33,"Miami, FL",222,21,171,11,198,357,15,1912
33,"Midland/Odessa, TX",15,1,10,1,8,22,1,190
33,"Milwaukee, WI",69,7,53,0,64,108,8,593
33,"Minneapolis, MN",254,67,425,2,267,663,6,2687
33,"Minot, ND",4,4,4,1,1,12,1,50
33,"Mission/McAllen/Edinburg, TX",16,1,7,0,15,23,0,102
33,"Missoula, MT",10,2,10,0,5,18,1,115
33,"Mobile, AL",3,1,4,0,2,6,0,53
33,"Moline, IL",10,0,10,0,6,18,0,78
33,"Monroe, LA",1,0,0,0,0,1,0,41
33,"Monterey, CA",7,0,8,0,7,14,0,102
33,"Montgomery, AL",3,1,5,0,2,7,0,54
33,"Montrose/Delta, CO",6,0,3,0,6,11,0,56
33,"Mosinee, WI",1,1,2,0,2,3,0,14
33,"Myrtle Beach, SC",44,2,27,1,29,64,5,375
33,"Nantucket, MA",9,0,12,0,10,19,0,107
33,"Nashville, TN",180,12,113,3,176,279,13,1973
33,"New Bern/Morehead/Beaufort, NC",0,0,0,0,0,0,0,7
33,"New Orleans, LA",118,13,85,0,98,186,5,827
33,"New York, NY",513,82,678,6,507,1092,251,5669
33,"Newark, NJ",190,37,281,0,176,442,108,2506
33,"Newburgh/Poughkeepsie, NY",2,0,0,0,0,2,0,7
33,"Niagara Falls, NY",0,0,0,0,0,0,0,5
33,"Nome, AK",1,0,1,0,2,2,0,7
33,"Norfolk, VA",56,4,44,0,39,83,8,450
33,"North Bend/Coos Bay, OR",1,0,0,0,1,2,0,9
33,"North Platte, NE",3,0,1,0,1,4,0,12
33,"Oakland, CA",88,4,65,3,91,130,0,804
33,"Oklahoma City, OK",54,5,30,0,44,84,3,446
33,"Omaha, NE",65,3,47,0,56,100,2,446
33,"Ontario, CA",63,3,35,0,65,105,2,556
33,"Orlando, FL",328,24,222,5,269,489,27,2724
33,"Pago Pago, TT",1,0,0,0,0,1,0,3
33,"Palm Springs, CA",18,0,9,1,14,29,0,137
33,"Panama City, FL",13,1,5,0,14,21,0,183
33,"Pasco/Kennewick/Richland, WA",12,3,18,1,5,23,0,101
33,"Pellston, MI",7,0,2,0,0,8,0,26
33,"Pensacola, FL",32,1,23,1,25,49,0,256
33,"Peoria, IL",5,0,8,0,6,11,0,65
33,"Petersburg, AK",3,0,0,0,0,3,0,14
33,"Philadelphia, PA",299,32,393,3,344,585,34,2350
33,"Phoenix, AZ",356,23,200,9,337,563,6,3577
33,"Pittsburgh, PA",115,9,95,3,110,191,14,903
33,"Plattsburgh, NY",1,0,2,0,0,3,0,7
33,"Pocatello, ID",0,0,0,0,0,0,0,14
33,"Ponce, PR",2,1,1,0,2,3,4,17
33,"Portland, ME",35,0,41,0,30,60,11,328
33,"Portland, OR",129,11,118,0,103,228,6,1243
33,"Portsmouth, NH",1,0,0,0,0,1,0,5
33,"Prescott, AZ",0,1,2,0,5,6,0,14
33,"Providence, RI",37,3,34,0,31,63,3,309
33,"Provo, UT",5,0,4,0,6,8,0,32
33,"Punta Gorda, FL",6,1,7,0,8,14,0,70
33,"Raleigh/Durham, NC",157,14,112,1,153,261,17,1252
33,"Rapid City, SD",11,1,10,0,11,22,0,130
33,"Redding, CA",3,0,3,0,1,5,0,28
33,"Reno, NV",50,4,44,0,40,83,2,424
33,"Rhinelander, WI",3,2,3,0,0,3,0,21
33,"Richmond, VA",51,4,30,0,45,76,5,355
33,"Riverton/Lander, WY",0,0,2,0,1,2,0,14
33,"Roanoke, VA",3,1,7,0,2,10,1,59
33,"Rochester, MN",2,0,2,0,2,4,0,27
33,"Rochester, NY",46,2,21,0,31,55,7,249
33,"Rock Springs, WY",2,0,1,0,1,3,0,14
33,"Rockford, IL",1,0,0,0,0,1,0,13
33,"Roswell, NM",2,1,2,0,1,4,0,21
33,"Sacramento, CA",131,6,102,0,131,203,3,1154
33,"Saginaw/Bay City/Midland, MI",8,0,6,0,0,11,0,46
33,"Saipan, TT",0,0,0,0,0,0,0,7
33,"Salina, KS",0,1,0,0,3,4,0,14
33,"Salt Lake City, UT",220,37,201,1,192,397,9,2215
33,"San Angelo, TX",1,0,0,0,1,1,0,21
33,"San Antonio, TX",92,5,53,2,94,145,6,822
33,"San Diego, CA",218,17,159,0,194,364,6,1975
33,"San Francisco, CA",316,30,399,4,240,605,19,2705
33,"San Jose, CA",97,10,63,0,107,156,5,1054
33,"San Juan, PR",129,22,171,4,99,236,30,661
33,"San Luis Obispo, CA",13,1,6,0,7,18,0,102
33,"Sanford, FL",6,1,5,0,9,13,0,132
33,"Santa Ana, CA",72,4,44,1,61,117,2,838
33,"Santa Barbara, CA",16,0,6,0,13,23,0,155
33,"Santa Fe, NM",5,2,4,0,1,8,0,70
33,"Santa Maria, CA",0,0,1,0,1,1,0,2
33,"Santa Rosa, CA",5,1,8,0,6,12,0,73
33,"Sarasota/Bradenton, FL",20,2,14,0,20,33,0,211
33,"Sault Ste. Marie, MI",2,1,2,0,0,3,0,14
33,"Savannah, GA",41,3,31,0,40,67,4,362
33,"Scottsbluff, NE",0,0,1,0,1,2,0,12
33,"Scranton/Wilkes-Barre, PA",4,0,7,0,8,13,0,34
33,"Seattle, WA",313,53,377,2,343,680,33,3668
33,"Sheridan, WY",5,0,2,0,0,5,0,14
33,"Shreveport, LA",4,1,8,0,8,14,0,93
33,"Sioux City, IA",3,0,1,0,0,3,1,14
33,"Sioux Falls, SD",25,4,13,0,18,37,0,116
33,"Sitka, AK",3,1,4,0,6,8,1,42
33,"South Bend, IN",22,5,17,0,13,38,0,130
33,"Spokane, WA",47,3,34,0,39,72,0,370
33,"Springfield, IL",0,0,0,0,0,0,0,1
33,"Springfield, MO",11,2,24,0,12,33,2,206
33,"St. Cloud, MN",0,0,0,0,0,0,0,1
33,"St. George, UT",4,5,7,0,2,13,0,53
33,"St. Louis, MO",131,4,78,2,125,198,7,1298
33,"St. Petersburg, FL",8,6,8,0,12,22,0,135
33,"State College, PA",1,2,2,0,3,4,0,13
33,"Stillwater, OK",2,0,0,0,0,2,0,14
33,"Stockton, CA",0,0,1,0,2,3,0,9
33,"Sun Valley/Hailey/Ketchum, ID",5,0,1,0,0,5,0,44
33,"Syracuse, NY",39,2,34,0,34,59,6,260
33,"Tallahassee, FL",14,0,8,0,8,18,2,131
33,"Tampa, FL",160,11,126,0,139,260,5,1320
33,"Texarkana, AR",0,0,1,0,0,1,0,14
33,"Toledo, OH",0,0,0,0,0,0,0,3
33,"Traverse City, MI",27,2,18,0,13,38,0,138
33,"Trenton, NJ",6,0,3,0,2,8,0,29
33,"Tucson, AZ",50,5,26,1,30,68,1,321
33,"Tulsa, OK",55,4,35,1,40,86,1,345
33,"Twin Falls, ID",1,0,1,0,0,1,0,14
33,"Tyler, TX",1,1,2,0,0,2,0,21
33,"Valdosta, GA",1,2,2,0,2,3,0,14
33,"Valparaiso, FL",26,1,19,1,29,44,0,205
33,"Victoria, TX",0,0,0,0,0,0,0,12
33,"Waco, TX",4,0,3,0,2,3,0,21
33,"Walla Walla, WA",1,1,3,0,2,4,0,14
33,"Washington, DC",357,33,357,4,384,670,37,3727
33,"West Palm Beach/Palm Beach, FL",65,4,52,1,54,102,2,436
33,"West Yellowstone, MT",1,0,1,0,0,1,0,16
33,"White Plains, NY",24,1,32,0,23,52,10,238
33,"Wichita Falls, TX",1,0,0,0,1,2,0,14
33,"Wichita, KS",37,8,32,1,22,56,2,209
33,"Williston, ND",3,2,1,0,1,6,0,38
33,"Wilmington, NC",25,1,19,0,20,39,5,200
33,"Worcester, MA",2,0,2,0,2,4,0,27
33,"Wrangell, AK",0,0,0,0,3,3,0,14
33,"Yakutat, AK",0,0,0,0,3,3,0,14
33,"Yuma, AZ",4,0,0,0,1,4,0,40
34,"Aberdeen, SD",1,1,1,0,0,1,0,14
34,"Abilene, TX",5,0,2,0,5,6,0,33
34,"Adak Island, AK",0,0,1,0,0,1,0,2
34,"Aguadilla, PR",14,1,10,1,9,18,0,42
34,"Akron, OH",7,0,7,0,7,14,0,66
34,"Albany, GA",3,0,1,0,0,3,0,14
34,"Albany, NY",38,2,20,1,29,54,0,249
34,"Albuquerque, NM",40,2,32,0,46,71,0,477
34,"Alexandria, LA",3,0,0,0,0,3,0,41
34,"Allentown/Bethlehem/Easton, PA",9,2,4,1,7,15,0,77
34,"Alpena, MI",1,1,0,0,0,2,0,12
34,"Amarillo, TX",10,1,7,0,6,18,0,102
34,"Anchorage, AK",45,1,73,2,58,101,4,484
34,"Appleton, WI",9,1,7,0,5,15,0,113
34,"Arcata/Eureka, CA",4,0,6,0,4,8,0,34
34,"Asheville, NC",14,9,19,0,18,38,4,260
34,"Ashland, WV",0,0,0,0,0,0,0,6
34,"Aspen, CO",14,0,12,0,6,23,0,141
34,"Atlanta, GA",458,67,342,5,454,808,31,6665
34,"Atlantic City, NJ",14,5,21,0,12,28,0,70
34,"Augusta, GA",8,3,4,0,7,13,0,82
34,"Austin, TX",160,15,113,2,145,271,6,1603
34,"Bakersfield, CA",7,1,5,0,7,13,0,65
34,"Baltimore, MD",215,17,195,2,225,376,8,2032
34,"Bangor, ME",11,1,13,0,11,21,5,147
34,"Barrow, AK",0,0,0,0,1,1,0,7
34,"Baton Rouge, LA",4,3,3,0,6,10,0,92
34,"Beaumont/Port Arthur, TX",0,0,0,0,0,0,0,14
34,"Belleville, IL",0,0,0,0,0,0,0,14
34,"Bellingham, WA",5,0,7,0,7,11,0,36
34,"Bemidji, MN",1,0,0,0,0,1,0,14
34,"Bend/Redmond, OR",9,4,13,0,7,23,0,128
34,"Bethel, AK",2,0,3,0,3,4,0,14
34,"Billings, MT",8,1,5,0,8,16,0,92
34,"Binghamton, NY",0,0,0,0,0,0,1,7
34,"Birmingham, AL",28,3,17,0,30,53,0,317
34,"Bishop, CA",0,0,0,0,0,0,0,7
34,"Bismarck/Mandan, ND",11,3,5,0,4,16,0,83
34,"Bloomington/Normal, IL",1,0,2,0,4,4,0,32
34,"Boise, ID",46,6,44,0,36,87,1,475
34,"Boston, MA",369,34,323,3,359,659,41,2994
34,"Bozeman, MT",24,0,18,0,31,40,0,244
34,"Brainerd, MN",0,0,0,0,0,0,0,14
34,"Bristol/Johnson City/Kingsport, TN",1,0,1,0,1,3,0,43
34,"Brownsville, TX",1,0,0,0,3,4,0,40
34,"Brunswick, GA",4,0,1,0,0,4,0,14
34,"Buffalo, NY",83,7,57,1,77,126,4,480
34,"Burbank, CA",49,2,41,0,52,87,7,611
34,"Burlington, VT",20,1,26,0,19,39,1,201
34,"Butte, MT",2,0,0,0,0,2,0,14
34,"Casper, WY",8,0,7,0,6,15,0,49
34,"Cedar City, UT",3,1,1,0,0,4,0,12
34,"Cedar Rapids/Iowa City, IA",17,2,18,0,12,31,0,183
34,"Champaign/Urbana, IL",1,1,1,0,1,2,0,28
34,"Charleston, SC",64,4,50,1,55,105,7,516
34,"Charleston/Dunbar, WV",5,1,2,0,7,11,0,68
34,"Charlotte Amalie, VI",12,3,12,0,7,22,1,82
34,"Charlotte, NC",437,62,430,7,575,895,33,4455
34,"Charlottesville, VA",8,0,6,0,1,11,2,59
34,"Chattanooga, TN",8,0,8,0,5,13,0,125
34,"Cheyenne, WY",3,0,1,0,4,7,0,13
34,"Chicago, IL",685,69,733,8,726,1315,45,7564
34,"Christiansted, VI",2,3,1,0,3,5,0,12
34,"Cincinnati, OH",74,10,56,0,76,130,8,781
34,"Clarksburg/Fairmont, WV",0,0,0,0,0,0,0,2
34,"Cleveland, OH",79,8,53,2,78,143,14,801
34,"Cody, WY",1,1,3,0,4,7,0,22
34,"College Station/Bryan, TX",1,0,0,0,1,1,0,21
34,"Colorado Springs, CO",32,0,14,0,23,47,0,252
34,"Columbia, MO",1,0,1,0,4,5,0,41
34,"Columbia, SC",9,0,5,0,15,21,0,136
34,"Columbus, GA",1,0,0,0,0,1,0,20
34,"Columbus, MS",2,0,0,0,1,2,0,14
34,"Columbus, OH",97,13,68,0,86,153,8,862
34,"Concord, NC",1,2,4,0,2,4,0,10
34,"Cordova, AK",1,0,3,0,2,3,0,14
34,"Corpus Christi, TX",3,0,0,0,2,4,0,70
34,"Dallas, TX",74,7,57,5,76,135,4,1308
34,"Dallas/Fort Worth, TX",597,64,383,9,650,1040,27,6312
34,"Dayton, OH",17,3,12,0,14,32,0,143
34,"Daytona Beach, FL",3,1,4,0,3,7,0,56
34,"Deadhorse, AK",0,0,0,0,0,0,0,11
34,"Decatur, IL",1,0,1,0,2,3,0,12
34,"Denver, CO",507,61,677,4,522,1124,14,6098
34,"Des Moines, IA",36,4,25,0,33,57,0,294
34,"Detroit, MI",263,33,183,1,197,424,12,2737
34,"Devils Lake, ND",0,0,0,0,0,0,0,13
34,"Dickinson, ND",0,0,1,0,0,1,0,13
34,"Dillingham, AK",1,0,1,0,0,0,0,7
34,"Dodge City, KS",1,0,1,0,2,3,1,12
34,"Dothan, AL",2,0,0,0,0,2,0,14
34,"Duluth, MN",3,0,2,0,2,5,0,52
34,"Durango, CO",4,0,6,0,3,9,0,82
34,"Eagle, CO",10,0,6,0,7,12,0,53
34,"El Paso, TX",41,3,18,0,38,58,0,364
34,"Elko, NV",1,0,0,0,0,1,0,7
34,"Elmira/Corning, NY",3,0,1,0,1,4,0,18
34,"Escanaba, MI",2,0,0,0,0,2,0,12
34,"Eugene, OR",13,3,9,0,13,24,0,121
34,"Evansville, IN",2,2,1,0,4,6,0,38
34,"Everett, WA",0,0,0,0,0,0,0,14
34,"Fairbanks, AK",12,0,20,0,18,31,2,91
34,"Fargo, ND",17,2,8,0,7,24,0,130
34,"Fayetteville, AR",25,1,10,0,15,35,0,278
34,"Fayetteville, NC",3,0,2,0,1,4,0,28
34,"Flagstaff, AZ",2,1,1,0,0,3,0,33
34,"Flint, MI",3,2,3,0,2,6,0,34
34,"Fort Dodge, IA",0,0,2,0,4,4,0,12
34,"Fort Lauderdale, FL",239,9,313,0,235,455,25,1516
34,"Fort Myers, FL",43,0,60,0,30,88,4,431
34,"Fort Smith, AR",1,0,0,0,2,3,0,27
34,"Fort Wayne, IN",5,1,7,0,4,12,0,82
34,"Fresno, CA",27,0,24,0,25,49,2,232
34,"Gainesville, FL",3,1,4,0,3,7,1,67
34,"Garden City, KS",2,0,3,0,2,4,0,14
34,"Gillette, WY",1,1,1,0,2,4,0,14
34,"Grand Forks, ND",1,1,0,0,0,2,0,23
34,"Grand Island, NE",0,0,0,0,0,0,0,18
34,"Grand Junction, CO",9,1,7,0,4,15,1,77
34,"Grand Rapids, MI",47,1,26,0,38,67,4,335
34,"Great Falls, MT",1,1,2,0,2,4,0,43
34,"Green Bay, WI",11,2,2,0,4,16,0,94
34,"Greensboro/High Point, NC",20,3,17,0,21,38,5,249
34,"Greer, SC",31,1,24,0,35,59,2,332
34,"Guam, TT",1,0,1,0,2,2,0,14
34,"Gulfport/Biloxi, MS",4,1,0,0,2,6,0,68
34,"Gunnison, CO",2,1,0,0,2,5,0,15
34,"Gustavus, AK",0,0,0,0,0,0,0,7
34,"Hagerstown, MD",0,0,1,0,1,1,0,6
34,"Hancock/Houghton, MI",1,0,1,0,3,4,0,14
34,"Harlingen/San Benito, TX",1,0,0,0,3,3,0,79
34,"Harrisburg, PA",14,1,11,2,11,20,0,103
34,"Hartford, CT",81,9,41,0,68,119,1,482
34,"Hattiesburg/Laurel, MS",2,0,0,0,1,3,0,12
34,"Hayden, CO",4,1,3,0,1,6,0,30
34,"Hays, KS",1,0,1,0,0,2,0,12
34,"Helena, MT",0,0,1,0,2,3,0,28
34,"Hibbing, MN",0,0,0,0,0,0,0,12
34,"Hilo, HI",12,1,1,0,9,12,28,132
34,"Hilton Head, SC",7,0,8,0,2,9,1,52
34,"Hobbs, NM",0,0,4,0,3,5,0,14
34,"Honolulu, HI",109,1,35,1,59,141,32,1160
34,"Houston, TX",244,30,207,4,228,446,14,3295
34,"Huntsville, AL",18,1,5,0,12,24,2,172
34,"Hyannis, MA",3,0,3,0,0,4,0,21
34,"Idaho Falls, ID",3,0,3,0,2,7,0,68
34,"Indianapolis, IN",97,8,50,0,97,155,16,884
34,"International Falls, MN",1,0,0,0,0,1,0,14
34,"Iron Mountain/Kingsfd, MI",1,1,0,0,0,2,2,14
34,"Islip, NY",13,3,5,0,14,19,0,84
34,"Ithaca/Cortland, NY",2,0,4,0,1,4,2,28
34,"Jackson, WY",12,0,8,0,6,17,0,140
34,"Jackson/Vicksburg, MS",7,1,3,0,8,12,0,118
34,"Jacksonville, FL",85,10,68,0,82,142,5,556
34,"Jacksonville/Camp Lejeune, NC",5,2,3,0,4,6,1,48
34,"Jamestown, ND",0,0,0,0,0,0,0,13
34,"Johnstown, PA",0,0,0,0,1,1,0,14
34,"Joplin, MO",2,0,2,0,1,3,0,12
34,"Juneau, AK",9,1,10,2,8,21,1,116
34,"Kahului, HI",35,0,9,0,16,39,1,495
34,"Kalamazoo, MI",5,0,0,0,0,5,0,20
34,"Kalispell, MT",12,1,10,0,6,18,0,118
34,"Kansas City, MO",88,7,52,1,90,145,4,981
34,"Ketchikan, AK",2,2,9,0,9,11,0,61
34,"Key West, FL",12,3,17,0,12,30,1,109
34,"Killeen, TX",4,0,1,0,3,5,0,33
34,"King Salmon, AK",1,0,2,0,2,1,0,7
34,"Knoxville, TN",29,3,22,1,30,51,1,323
34,"Kodiak, AK",0,0,1,0,1,1,0,21
34,"Kona, HI",30,0,13,1,18,40,1,311
34,"Kotzebue, AK",0,0,1,0,0,1,0,7
34,"La Crosse, WI",0,0,0,0,0,0,0,7
34,"Lafayette, LA",6,0,3,0,3,7,0,61
34,"Lake Charles, LA",3,0,0,0,0,3,0,21
34,"Lansing, MI",1,0,0,0,0,1,0,26
34,"Laramie, WY",2,0,0,0,0,2,0,12
34,"Laredo, TX",1,0,1,0,1,2,0,36
34,"Las Vegas, NV",312,11,238,3,350,554,20,3642
34,"Latrobe, PA",0,0,0,0,0,0,0,8
34,"Lawton/Fort Sill, OK",2,1,1,0,0,3,0,21
34,"Lewiston, ID",3,1,3,0,0,4,0,21
34,"Lexington, KY",15,4,14,0,12,29,0,176
34,"Liberal, KS",0,0,1,0,3,3,1,12
34,"Lihue, HI",17,0,8,0,9,25,2,299
34,"Lincoln, NE",5,0,5,0,7,14,0,49
34,"Little Rock, AR",20,3,13,0,19,37,0,250
34,"Long Beach, CA",22,1,6,0,19,29,0,324
34,"Longview, TX",2,1,1,0,3,3,0,14
34,"Los Angeles, CA",385,39,245,2,317,595,7,3846
34,"Louisville, KY",39,6,28,1,32,67,3,463
34,"Lubbock, TX",10,1,4,0,10,18,0,125
34,"Madison, WI",36,3,18,0,36,57,1,266
34,"Manchester, NH",14,0,9,0,18,25,0,135
34,"Manhattan/Ft. Riley, KS",4,1,2,0,0,4,0,21
34,"Marquette, MI",5,0,5,0,4,8,0,21
34,"Martha's Vineyard, MA",9,0,6,0,8,12,4,78
34,"Mason City, IA",1,0,1,0,2,3,0,12
34,"Medford, OR",13,1,10,0,6,21,0,84
34,"Melbourne, FL",5,1,8,0,5,10,0,52
34,"Memphis, TN",42,4,31,0,48,78,0,458
34,"Meridian, MS",0,0,0,0,0,0,0,12
