week_number,origin_city,bool_carrier_delay_min,bool_weather_delay_min,bool_traffic_delay_min,bool_security_delay_min,bool_late_aircraft_delay_min,is_late,cancelled,flight_number
32,"Traverse City, MI",22,7,28,0,23,46,2,143
32,"Trenton, NJ",2,0,2,0,6,10,0,33
32,"Tucson, AZ",28,9,27,0,38,66,0,319
32,"Tulsa, OK",25,3,33,1,42,68,3,349
32,"Twin Falls, ID",0,0,0,0,0,0,0,14
32,"Tyler, TX",3,0,1,0,0,3,0,21
32,"Valdosta, GA",1,0,1,0,2,2,2,14
32,"Valparaiso, FL",41,1,33,0,40,66,3,251
32,"Victoria, TX",0,0,0,0,2,2,0,12
32,"Waco, TX",3,1,2,0,3,5,1,21
32,"Walla Walla, WA",0,0,5,0,5,5,0,14
32,"Washington, DC",697,52,648,6,692,1202,163,3754
32,"West Palm Beach/Palm Beach, FL",102,19,108,1,141,184,35,443
32,"West Yellowstone, MT",2,0,1,0,0,2,0,16
32,"White Plains, NY",41,10,58,0,32,75,15,238
32,"Wichita Falls, TX",0,1,1,0,0,1,0,14
32,"Wichita, KS",17,3,22,0,17,43,3,215
32,"Williston, ND",2,1,4,0,2,6,0,39
32,"Wilmington, NC",19,10,38,0,46,64,14,200
32,"Worcester, MA",3,0,7,0,8,10,4,27
32,"Wrangell, AK",0,0,2,0,4,4,0,14
32,"Yakutat, AK",0,0,2,1,3,4,0,14
32,"Yuma, AZ",0,0,2,0,1,2,0,38
33,"Aberdeen, SD",1,3,4,1,0,5,0,14
33,"Abilene, TX",0,0,3,0,2,3,0,33
33,"Adak Island, AK",0,0,0,1,0,1,0,2
33,"Aguadilla, PR",7,0,9,0,12,13,1,42
33,"Akron, OH",7,1,8,0,6,18,0,67
33,"Albany, GA",3,1,0,0,0,4,0,14
33,"Albany, NY",36,3,28,0,32,53,3,249
33,"Albuquerque, NM",39,1,28,0,37,56,0,465
33,"Alexandria, LA",2,0,1,0,1,3,0,41
33,"Allentown/Bethlehem/Easton, PA",3,3,4,0,9,11,0,84
33,"Alpena, MI",1,0,2,0,0,2,0,12
33,"Amarillo, TX",4,2,3,0,2,8,1,107
33,"Anchorage, AK",37,1,35,0,41,66,6,520
33,"Appleton, WI",19,2,16,0,5,26,0,114
33,"Arcata/Eureka, CA",0,1,5,0,3,6,0,31
33,"Asheville, NC",49,9,46,1,46,82,4,268
33,"Ashland, WV",0,0,0,0,0,0,0,8
33,"Aspen, CO",21,6,21,0,20,50,0,146
33,"Atlanta, GA",725,102,652,6,423,1225,35,6715
33,"Atlantic City, NJ",1,0,3,0,2,5,1,66
33,"Augusta, GA",6,1,4,0,4,12,0,82
33,"Austin, TX",95,3,83,1,109,193,5,1612
33,"Bakersfield, CA",2,0,2,0,1,4,0,58
33,"Baltimore, MD",269,41,268,1,287,465,39,2020
33,"Bangor, ME",10,3,20,0,10,24,2,150
33,"Barrow, AK",0,0,3,3,2,3,0,7
33,"Baton Rouge, LA",7,3,8,0,10,17,0,93
33,"Beaumont/Port Arthur, TX",2,0,0,0,0,1,0,14
33,"Belleville, IL",1,1,0,0,3,3,0,18
33,"Bellingham, WA",4,0,3,0,4,8,0,38
33,"Bemidji, MN",3,0,2,0,0,4,0,14
33,"Bend/Redmond, OR",14,1,10,0,7,21,0,118
33,"Bethel, AK",0,0,0,0,0,0,0,14
33,"Billings, MT",9,0,7,0,5,13,1,92
33,"Binghamton, NY",0,0,0,0,0,0,0,7
33,"Birmingham, AL",19,4,19,1,32,52,2,329
33,"Bishop, CA",0,0,0,0,0,0,0,7
33,"Bismarck/Mandan, ND",7,0,8,0,3,13,0,77
33,"Bloomington/Normal, IL",1,0,1,0,0,2,0,33
33,"Boise, ID",36,4,27,0,32,70,1,465
33,"Boston, MA",405,32,381,2,363,666,47,3017
33,"Bozeman, MT",28,3,37,0,28,58,0,258
33,"Brainerd, MN",2,1,4,0,0,5,0,14
33,"Bristol/Johnson City/Kingsport, TN",2,1,2,0,4,6,0,44
33,"Brownsville, TX",2,0,1,0,2,4,0,48
33,"Brunswick, GA",2,0,0,0,0,1,0,14
33,"Buffalo, NY",33,9,52,2,55,83,9,468
33,"Burbank, CA",44,3,48,0,58,99,4,623
33,"Burlington, VT",17,5,22,0,18,34,2,200
33,"Butte, MT",1,0,0,0,0,1,0,14
33,"Casper, WY",6,0,4,0,3,10,1,56
33,"Cedar City, UT",1,0,0,0,0,1,0,12
33,"Cedar Rapids/Iowa City, IA",28,5,28,0,15,44,1,177
33,"Champaign/Urbana, IL",1,0,0,0,3,3,0,28
33,"Charleston, SC",28,2,40,0,44,74,10,525
33,"Charleston/Dunbar, WV",13,2,14,0,6,21,0,66
33,"Charlotte Amalie, VI",8,3,16,0,19,28,5,96
33,"Charlotte, NC",750,14,548,20,657,1093,32,4451
33,"Charlottesville, VA",3,0,11,0,3,13,2,59
33,"Chattanooga, TN",12,0,13,0,11,20,0,126
33,"Cheyenne, WY",0,0,0,0,0,0,0,13
33,"Chicago, IL",1012,89,1099,9,991,1893,52,7390
33,"Christiansted, VI",2,0,4,0,4,5,1,12
33,"Cincinnati, OH",61,12,71,0,62,123,11,800
33,"Clarksburg/Fairmont, WV",1,0,0,0,0,1,0,4
33,"Cleveland, OH",56,3,65,3,63,118,17,818
33,"Cody, WY",2,0,4,0,2,5,0,28
33,"College Station/Bryan, TX",1,0,0,0,2,3,0,21
33,"Colorado Springs, CO",31,3,22,0,31,54,1,248
33,"Columbia, MO",6,0,3,0,3,7,0,41
33,"Columbia, SC",10,0,14,0,8,23,3,136
33,"Columbus, GA",0,1,3,0,2,3,0,20
33,"Columbus, MS",0,0,0,0,0,0,0,14
33,"Columbus, OH",61,2,71,0,57,118,8,851
33,"Concord, NC",1,0,0,0,2,2,0,11
33,"Cordova, AK",0,0,1,1,3,4,0,14
33,"Corpus Christi, TX",2,0,4,0,2,4,0,72
33,"Dallas, TX",105,1,64,16,107,181,3,1308
33,"Dallas/Fort Worth, TX",1134,20,523,4,1105,1568,22,6324
33,"Dayton, OH",12,5,12,0,15,26,1,143
33,"Daytona Beach, FL",2,0,2,0,2,5,0,56
33,"Deadhorse, AK",1,0,0,0,0,1,0,11
33,"Decatur, IL",1,0,5,0,4,5,0,12
33,"Denver, CO",876,52,633,4,779,1425,28,6176
33,"Des Moines, IA",31,2,34,0,34,67,0,295
33,"Detroit, MI",349,18,262,0,139,521,17,2704
33,"Devils Lake, ND",0,0,0,0,0,0,3,13
33,"Dickinson, ND",0,0,0,0,0,0,0,13
33,"Dillingham, AK",0,0,1,0,0,0,0,7
33,"Dodge City, KS",3,0,3,0,1,4,0,12
33,"Dothan, AL",0,0,0,0,0,0,0,14
33,"Duluth, MN",8,1,9,0,6,14,0,56
33,"Durango, CO",5,0,3,0,5,11,1,82
33,"Eagle, CO",4,0,4,0,5,9,0,55
33,"El Paso, TX",18,0,21,0,25,39,0,364
33,"Elko, NV",0,0,0,0,0,0,0,7
33,"Elmira/Corning, NY",1,0,0,0,0,1,0,20
33,"Escanaba, MI",3,1,1,0,0,4,0,12
33,"Eugene, OR",22,0,13,0,13,25,0,128
33,"Evansville, IN",0,0,1,0,3,2,0,39
33,"Everett, WA",3,1,2,0,1,4,0,13
33,"Fairbanks, AK",10,0,6,0,8,15,1,88
33,"Fargo, ND",14,4,16,0,6,30,1,131
33,"Fayetteville, AR",18,5,20,0,13,43,1,282
33,"Fayetteville, NC",4,0,4,0,1,5,0,28
33,"Flagstaff, AZ",4,0,2,0,1,5,0,33
33,"Flint, MI",2,1,6,0,3,9,0,36
33,"Fort Dodge, IA",0,0,2,0,5,5,0,12
33,"Fort Lauderdale, FL",202,64,208,9,159,366,23,1546
33,"Fort Myers, FL",26,1,27,0,42,57,2,431
33,"Fort Smith, AR",1,1,1,0,1,3,0,27
33,"Fort Wayne, IN",13,4,11,0,6,22,0,79
33,"Fresno, CA",25,1,14,0,18,40,2,225
33,"Gainesville, FL",6,0,3,0,5,7,0,68
33,"Garden City, KS",0,0,0,0,2,1,0,14
33,"Gillette, WY",2,0,3,0,1,2,0,15
33,"Grand Forks, ND",2,1,4,0,0,4,0,23
33,"Grand Island, NE",4,0,1,0,0,4,0,18
33,"Grand Junction, CO",6,3,6,0,4,13,1,77
33,"Grand Rapids, MI",35,6,35,0,34,64,3,325
33,"Great Falls, MT",1,1,4,0,1,5,0,44
33,"Green Bay, WI",15,1,11,0,6,23,1,86
33,"Greensboro/High Point, NC",16,0,22,0,26,39,2,250
33,"Greer, SC",17,2,33,0,27,46,4,342
33,"Guam, TT",1,0,0,0,0,1,0,14
33,"Gulfport/Biloxi, MS",5,1,6,0,7,12,0,68
33,"Gunnison, CO",1,0,1,0,0,1,0,15
33,"Gustavus, AK",0,0,0,0,0,0,2,7
33,"Hagerstown, MD",0,0,1,0,0,1,0,7
33,"Hancock/Houghton, MI",2,0,3,0,2,5,0,14
33,"Harlingen/San Benito, TX",4,1,6,0,4,9,0,79
33,"Harrisburg, PA",15,2,8,0,10,22,0,109
33,"Hartford, CT",46,9,58,1,55,94,5,463
33,"Hattiesburg/Laurel, MS",3,0,0,0,0,3,0,12
33,"Hayden, CO",5,1,3,0,0,7,0,30
33,"Hays, KS",1,0,0,0,0,1,0,12
33,"Helena, MT",3,2,3,0,1,7,0,28
33,"Hibbing, MN",1,1,1,0,0,2,0,12
33,"Hilo, HI",8,0,0,0,7,11,0,128
33,"Hilton Head, SC",1,0,6,0,6,9,1,53
33,"Hobbs, NM",8,0,3,0,1,9,0,14
33,"Honolulu, HI",86,2,12,0,58,113,14,1206
33,"Houston, TX",378,17,239,1,296,558,32,3434
33,"Huntsville, AL",22,4,12,0,15,34,1,173
33,"Hyannis, MA",1,0,4,0,1,4,0,21
33,"Idaho Falls, ID",9,1,8,0,4,16,0,70
33,"Indianapolis, IN",65,12,80,0,59,131,11,875
33,"International Falls, MN",1,1,2,0,0,3,0,14
33,"Iron Mountain/Kingsfd, MI",1,1,1,0,0,2,0,14
33,"Islip, NY",9,1,7,0,12,15,2,84
33,"Ithaca/Cortland, NY",2,1,2,0,2,5,2,22
33,"Jackson, WY",14,3,23,0,22,36,0,158
33,"Jackson/Vicksburg, MS",16,2,5,0,12,22,0,119
33,"Jacksonville, FL",34,9,55,2,65,96,4,565
33,"Jacksonville/Camp Lejeune, NC",5,0,4,0,1,6,1,48
33,"Jamestown, ND",2,0,0,0,0,1,2,13
33,"Johnstown, PA",1,0,0,0,1,2,0,14
33,"Joplin, MO",0,0,0,0,0,0,0,12
33,"Juneau, AK",11,0,11,0,8,21,5,119
33,"Kahului, HI",32,1,6,0,31,46,3,517
33,"Kalamazoo, MI",4,1,0,0,0,5,0,20
33,"Kalispell, MT",15,0,14,0,19,29,0,127
33,"Kansas City, MO",53,5,76,0,66,118,7,985
33,"Ketchikan, AK",7,0,4,0,5,11,1,63
33,"Key West, FL",6,1,7,0,13,17,0,110
33,"Killeen, TX",2,0,3,0,5,5,0,33
33,"King Salmon, AK",0,0,1,0,1,1,0,9
33,"Knoxville, TN",27,2,25,0,30,48,2,332
33,"Kodiak, AK",0,1,0,0,3,3,0,18
33,"Kona, HI",23,0,4,0,29,32,2,319
33,"Kotzebue, AK",0,0,1,0,0,1,0,7
33,"La Crosse, WI",0,0,0,0,0,0,0,7
33,"Lafayette, LA",11,1,3,0,0,13,0,75
33,"Lake Charles, LA",0,0,0,0,1,1,0,21
33,"Lansing, MI",2,0,1,0,3,4,0,26
33,"Laramie, WY",1,1,2,0,0,4,0,12
33,"Laredo, TX",1,0,2,0,2,4,0,37
33,"Las Vegas, NV",387,28,340,3,329,640,9,3636
33,"Latrobe, PA",0,0,0,0,0,0,0,10
33,"Lawton/Fort Sill, OK",1,0,1,0,1,2,0,21
33,"Lewiston, ID",0,1,1,0,0,1,0,21
33,"Lexington, KY",15,3,22,0,17,33,0,172
33,"Liberal, KS",5,0,0,0,1,6,0,12
33,"Lihue, HI",13,0,1,0,18,23,7,325
33,"Lincoln, NE",4,1,5,0,4,11,0,49
33,"Little Rock, AR",17,6,22,0,18,37,0,247
33,"Long Beach, CA",14,2,17,0,15,30,0,324
33,"Longview, TX",0,0,0,0,1,1,0,14
33,"Los Angeles, CA",376,11,317,3,291,605,16,3935
33,"Louisville, KY",29,7,41,0,27,69,4,468
33,"Lubbock, TX",4,1,2,0,7,10,1,125
33,"Madison, WI",28,7,35,0,31,59,0,270
33,"Manchester, NH",8,0,10,0,11,15,0,135
33,"Manhattan/Ft. Riley, KS",0,0,1,0,2,3,0,21
33,"Marquette, MI",3,1,6,1,2,5,0,21
33,"Martha's Vineyard, MA",5,4,10,3,10,17,4,78
33,"Mason City, IA",0,0,3,0,3,3,0,12
33,"Medford, OR",6,3,3,0,4,9,0,80
33,"Melbourne, FL",3,1,4,0,3,7,0,54
33,"Memphis, TN",24,0,27,1,26,52,3,461
33,"Meridian, MS",1,0,0,0,0,1,0,12
33,"Miami, FL",234,95,177,4,297,468,16,1914
33,"Midland/Odessa, TX",18,0,8,0,11,26,0,190
33,"Milwaukee, WI",37,5,50,0,37,83,6,594
33,"Minneapolis, MN",319,49,320,2,227,581,4,2683
33,"Minot, ND",5,5,8,0,4,15,0,50
33,"Mission/McAllen/Edinburg, TX",5,0,4,0,9,13,0,103
33,"Missoula, MT",11,3,9,1,6,20,0,115
33,"Mobile, AL",3,0,7,0,4,9,0,53
33,"Moline, IL",5,0,5,0,4,10,0,78
33,"Monroe, LA",2,0,0,0,1,2,0,41
33,"Monterey, CA",5,0,9,0,8,15,0,102
33,"Montgomery, AL",5,2,4,0,3,8,1,54
33,"Montrose/Delta, CO",3,0,6,0,6,9,0,56
33,"Mosinee, WI",0,0,1,0,1,2,0,14
33,"Myrtle Beach, SC",25,2,37,1,37,60,7,375
33,"Nantucket, MA",8,0,12,1,15,18,5,107
33,"Nashville, TN",136,7,166,1,164,278,12,1975
33,"New Bern/Morehead/Beaufort, NC",1,0,0,0,0,1,0,7
33,"New Orleans, LA",79,15,66,1,98,151,4,828
33,"New York, NY",550,36,642,2,452,1030,271,5670
33,"Newark, NJ",258,30,199,6,213,412,143,2505
33,"Newburgh/Poughkeepsie, NY",0,0,0,0,1,1,0,7
33,"Niagara Falls, NY",0,0,0,0,0,0,0,5
33,"Nome, AK",2,0,2,1,3,2,0,7
33,"Norfolk, VA",42,3,43,0,36,79,7,449
33,"North Bend/Coos Bay, OR",1,0,1,0,1,2,0,9
33,"North Platte, NE",0,0,0,0,1,1,0,12
33,"Oakland, CA",66,1,41,0,74,115,0,804
33,"Oklahoma City, OK",38,2,35,0,26,66,1,446
33,"Omaha, NE",39,10,39,0,30,72,1,446
33,"Ontario, CA",29,0,28,0,39,63,3,554
33,"Orlando, FL",277,51,264,8,228,511,27,2726
33,"Pago Pago, TT",0,0,0,0,1,1,0,3
33,"Palm Springs, CA",8,1,13,0,4,21,0,136
33,"Panama City, FL",18,0,15,0,12,26,0,183
33,"Pasco/Kennewick/Richland, WA",9,1,7,0,3,15,0,101
33,"Pellston, MI",4,1,0,0,0,5,0,26
33,"Pensacola, FL",22,1,22,1,22,35,0,256
33,"Peoria, IL",6,0,5,0,6,10,0,65
33,"Petersburg, AK",0,0,1,0,3,4,0,14
33,"Philadelphia, PA",445,58,401,3,331,654,46,2351
33,"Phoenix, AZ",299,4,210,4,313,535,9,3577
33,"Pittsburgh, PA",71,21,102,0,87,160,9,905
33,"Plattsburgh, NY",3,0,3,0,3,5,0,7
33,"Pocatello, ID",0,1,0,0,0,1,0,14
33,"Ponce, PR",1,0,0,0,1,1,5,17
33,"Portland, ME",25,6,43,0,33,68,7,328
33,"Portland, OR",89,13,127,1,92,186,8,1240
33,"Portsmouth, NH",1,0,0,0,1,1,0,5
33,"Prescott, AZ",2,0,1,0,4,6,0,14
33,"Providence, RI",20,2,38,0,37,60,2,309
33,"Provo, UT",4,0,2,0,0,4,0,32
33,"Punta Gorda, FL",10,4,5,0,6,15,0,70
33,"Raleigh/Durham, NC",118,4,166,0,143,267,21,1253
33,"Rapid City, SD",13,1,18,0,10,25,0,130
33,"Redding, CA",1,0,0,0,2,3,0,28
33,"Reno, NV",37,2,32,0,39,68,4,422
33,"Rhinelander, WI",3,4,2,0,0,6,0,21
33,"Richmond, VA",34,1,40,0,31,68,4,355
33,"Riverton/Lander, WY",1,0,3,0,1,3,0,14
33,"Roanoke, VA",5,1,5,0,1,11,1,59
33,"Rochester, MN",3,1,6,0,4,9,0,27
33,"Rochester, NY",24,6,29,1,22,45,4,248
33,"Rock Springs, WY",3,0,3,0,0,3,0,14
33,"Rockford, IL",1,0,1,0,1,2,0,13
33,"Roswell, NM",6,0,1,0,0,6,0,21
33,"Sacramento, CA",79,3,62,0,100,150,5,1152
33,"Saginaw/Bay City/Midland, MI",5,1,2,0,0,7,0,46
33,"Saipan, TT",0,0,0,0,0,0,0,7
33,"Salina, KS",1,0,3,0,2,4,0,14
33,"Salt Lake City, UT",297,81,236,0,200,501,9,2217
33,"San Angelo, TX",1,0,1,0,1,1,1,21
33,"San Antonio, TX",45,2,47,0,62,109,6,822
33,"San Diego, CA",143,7,191,2,203,327,4,1976
33,"San Francisco, CA",268,11,213,2,260,494,10,2709
33,"San Jose, CA",65,5,54,0,66,134,4,1055
33,"San Juan, PR",163,38,182,2,169,283,31,662
33,"San Luis Obispo, CA",7,0,3,0,5,10,0,102
33,"Sanford, FL",9,3,3,0,5,13,0,132
33,"Santa Ana, CA",57,2,48,1,76,115,4,838
33,"Santa Barbara, CA",12,1,11,0,10,18,0,155
33,"Santa Fe, NM",5,4,4,0,5,15,0,70
33,"Santa Maria, CA",1,0,0,0,1,1,0,2
33,"Santa Rosa, CA",5,1,3,0,5,8,0,73
33,"Sarasota/Bradenton, FL",10,0,16,0,12,28,0,211
33,"Sault Ste. Marie, MI",1,1,1,0,0,2,0,14
33,"Savannah, GA",27,2,24,0,34,51,6,362
33,"Scottsbluff, NE",0,0,0,0,1,1,1,12
33,"Scranton/Wilkes-Barre, PA",4,1,6,0,5,8,0,35
33,"Seattle, WA",446,76,565,4,339,836,25,3670
33,"Sheridan, WY",1,0,2,0,0,2,0,14
33,"Shreveport, LA",5,1,4,0,8,13,0,93
33,"Sioux City, IA",1,0,1,0,0,2,0,14
33,"Sioux Falls, SD",15,7,16,0,10,28,0,116
33,"Sitka, AK",2,0,0,0,0,2,1,42
33,"South Bend, IN",24,3,14,0,6,28,0,130
33,"Spokane, WA",23,1,28,1,24,44,0,370
33,"Springfield, IL",0,0,0,0,0,0,0,1
33,"Springfield, MO",17,3,18,0,19,38,2,206
33,"St. Cloud, MN",0,0,0,0,0,0,0,1
33,"St. George, UT",6,4,4,0,1,11,0,53
33,"St. Louis, MO",91,3,101,0,101,190,6,1298
33,"St. Petersburg, FL",12,7,7,0,6,21,0,135
33,"State College, PA",0,0,0,0,1,1,1,12
33,"Stillwater, OK",1,0,0,0,0,1,0,14
33,"Stockton, CA",3,0,2,1,3,4,0,9
33,"Sun Valley/Hailey/Ketchum, ID",4,0,3,0,0,6,0,44
33,"Syracuse, NY",22,0,25,0,22,39,6,262
33,"Tallahassee, FL",7,0,6,0,11,15,2,131
33,"Tampa, FL",124,15,104,0,130,211,11,1320
33,"Texarkana, AR",0,0,0,0,0,0,0,14
33,"Toledo, OH",0,0,0,0,0,0,0,3
33,"Traverse City, MI",27,3,21,0,23,43,0,138
33,"Trenton, NJ",5,0,3,0,5,8,0,29
33,"Tucson, AZ",27,4,19,0,25,50,0,320
33,"Tulsa, OK",16,13,17,0,26,52,0,346
33,"Twin Falls, ID",2,0,1,0,0,1,0,14
33,"Tyler, TX",1,0,1,0,0,1,0,21
33,"Valdosta, GA",0,0,0,0,0,0,0,14
33,"Valparaiso, FL",21,2,16,0,27,37,0,205
33,"Victoria, TX",0,0,0,0,0,0,0,12
33,"Waco, TX",2,0,3,0,2,4,0,21
33,"Walla Walla, WA",0,0,0,0,0,0,0,14
33,"Washington, DC",331,65,409,3,381,706,44,3727
33,"West Palm Beach/Palm Beach, FL",43,2,52,0,52,82,3,436
33,"West Yellowstone, MT",1,1,0,0,0,2,0,16
33,"White Plains, NY",27,1,14,0,19,38,7,238
33,"Wichita Falls, TX",0,0,0,0,0,0,0,14
33,"Wichita, KS",21,5,14,0,18,42,2,209
33,"Williston, ND",5,1,4,0,0,7,0,38
33,"Wilmington, NC",16,3,22,0,25,37,4,200
33,"Worcester, MA",2,2,2,0,2,5,2,27
33,"Wrangell, AK",1,0,0,0,2,2,0,14
33,"Yakutat, AK",1,0,1,0,2,2,0,14
33,"Yuma, AZ",2,0,3,0,2,5,0,40
34,"Aberdeen, SD",1,0,0,0,0,1,0,14
34,"Abilene, TX",4,0,0,0,1,3,0,33
34,"Adak Island, AK",0,0,0,1,0,1,0,2
34,"Aguadilla, PR",10,1,7,0,12,14,2,42
34,"Akron, OH",6,0,8,0,9,15,0,66
34,"Albany, GA",1,0,0,0,0,1,1,14
34,"Albany, NY",17,8,19,0,24,40,2,249
34,"Albuquerque, NM",31,2,36,0,35,61,1,476
34,"Alexandria, LA",2,0,1,0,1,3,0,41
34,"Allentown/Bethlehem/Easton, PA",7,0,4,0,5,12,0,77
34,"Alpena, MI",2,1,0,0,0,3,0,12
34,"Amarillo, TX",10,0,8,0,8,18,0,102
34,"Anchorage, AK",40,0,33,0,33,59,3,482
34,"Appleton, WI",5,1,4,0,4,10,0,113
34,"Arcata/Eureka, CA",2,0,7,0,3,8,0,34
34,"Asheville, NC",20,2,17,0,25,36,6,260
34,"Ashland, WV",2,1,1,0,0,3,0,6
34,"Aspen, CO",20,2,16,0,4,32,0,142
34,"Atlanta, GA",595,4,343,2,333,869,23,6666
34,"Atlantic City, NJ",6,0,19,0,12,25,1,70
34,"Augusta, GA",7,0,2,0,7,10,0,82
34,"Austin, TX",114,16,102,0,126,244,7,1602
34,"Bakersfield, CA",3,0,5,0,2,7,0,64
34,"Baltimore, MD",294,4,172,1,274,429,7,2032
34,"Bangor, ME",7,2,18,0,14,24,5,147
34,"Barrow, AK",0,0,0,1,1,1,0,7
34,"Baton Rouge, LA",8,0,7,0,7,12,0,92
34,"Beaumont/Port Arthur, TX",0,0,0,0,0,0,0,14
34,"Belleville, IL",0,0,1,0,0,1,0,14
34,"Bellingham, WA",7,1,8,0,2,10,0,36
34,"Bemidji, MN",1,0,0,0,0,1,0,14
34,"Bend/Redmond, OR",10,3,24,0,7,27,0,128
34,"Bethel, AK",3,0,2,0,3,3,0,14
34,"Billings, MT",9,0,8,0,6,16,0,92
34,"Binghamton, NY",0,0,0,0,0,0,1,7
34,"Birmingham, AL",29,2,20,1,23,44,0,318
34,"Bishop, CA",0,0,0,0,0,0,0,7
34,"Bismarck/Mandan, ND",7,1,5,0,5,15,0,83
34,"Bloomington/Normal, IL",1,0,1,0,1,2,0,32
34,"Boise, ID",38,1,42,0,27,73,1,473
34,"Boston, MA",366,11,371,3,313,619,51,2997
34,"Bozeman, MT",19,10,28,0,20,49,0,245
34,"Brainerd, MN",0,0,1,0,0,1,0,14
34,"Bristol/Johnson City/Kingsport, TN",0,0,3,0,3,4,0,43
34,"Brownsville, TX",2,0,2,0,2,3,0,41
34,"Brunswick, GA",4,1,0,0,0,5,0,14
34,"Buffalo, NY",50,1,45,1,67,94,7,480
34,"Burbank, CA",28,1,54,0,47,88,8,611
34,"Burlington, VT",16,7,26,0,20,34,2,201
34,"Butte, MT",0,1,0,0,0,1,0,14
34,"Casper, WY",1,1,4,1,3,8,0,49
34,"Cedar City, UT",1,0,0,0,0,1,0,12
34,"Cedar Rapids/Iowa City, IA",12,5,25,0,9,32,0,182
34,"Champaign/Urbana, IL",1,0,0,0,1,2,0,28
34,"Charleston, SC",34,2,31,0,51,78,8,516
34,"Charleston/Dunbar, WV",12,0,7,0,5,16,0,68
34,"Charlotte Amalie, VI",16,3,10,0,20,29,1,82
34,"Charlotte, NC",651,123,460,13,719,1104,25,4454
34,"Charlottesville, VA",7,0,6,0,8,12,3,59
34,"Chattanooga, TN",7,0,4,0,7,13,0,125
34,"Cheyenne, WY",0,0,0,0,1,1,0,13
34,"Chicago, IL",797,12,723,3,783,1455,20,7577
34,"Christiansted, VI",3,0,3,0,4,5,0,12
34,"Cincinnati, OH",65,3,59,0,53,118,10,780
34,"Clarksburg/Fairmont, WV",0,0,0,0,0,0,0,2
34,"Cleveland, OH",44,1,54,1,55,98,16,800
34,"Cody, WY",8,2,4,0,1,11,0,22
34,"College Station/Bryan, TX",1,0,0,0,0,1,0,21
34,"Colorado Springs, CO",18,4,10,0,16,39,0,252
34,"Columbia, MO",1,0,2,0,1,3,0,41
34,"Columbia, SC",8,0,5,0,8,12,0,136
34,"Columbus, GA",1,0,0,0,1,1,0,20
34,"Columbus, MS",0,0,0,0,1,1,0,14
34,"Columbus, OH",57,0,61,0,70,130,8,862
34,"Concord, NC",1,0,3,0,5,5,0,10
34,"Cordova, AK",2,0,2,0,2,2,0,14
34,"Corpus Christi, TX",1,0,4,0,0,4,0,70
34,"Dallas, TX",88,1,54,0,87,141,2,1308
34,"Dallas/Fort Worth, TX",905,14,439,4,813,1280,24,6311
34,"Dayton, OH",9,0,11,0,12,21,1,142
34,"Daytona Beach, FL",3,2,1,0,3,6,0,56
34,"Deadhorse, AK",0,0,0,0,0,0,0,11
34,"Decatur, IL",0,0,0,0,0,0,0,12
34,"Denver, CO",738,83,665,1,742,1408,21,6097
34,"Des Moines, IA",20,0,18,0,17,37,2,294
34,"Detroit, MI",279,11,190,2,138,399,11,2739
34,"Devils Lake, ND",0,0,1,0,0,1,0,13
34,"Dickinson, ND",1,0,1,0,0,2,0,13
34,"Dillingham, AK",0,0,0,0,1,1,0,7
34,"Dodge City, KS",0,1,1,0,2,3,0,12
34,"Dothan, AL",3,0,0,0,0,3,1,14
34,"Duluth, MN",3,1,6,0,5,9,0,52
34,"Durango, CO",6,1,5,0,2,11,0,82
34,"Eagle, CO",3,0,2,0,5,9,0,53
34,"El Paso, TX",13,5,16,0,27,42,0,364
34,"Elko, NV",0,0,0,0,0,0,0,7
34,"Elmira/Corning, NY",3,0,0,0,1,4,0,18
34,"Escanaba, MI",2,1,1,0,0,3,0,12
34,"Eugene, OR",5,1,6,1,1,11,0,121
34,"Evansville, IN",2,0,1,0,4,4,0,38
34,"Everett, WA",0,0,2,0,0,2,0,14
34,"Fairbanks, AK",7,1,4,0,9,14,2,91
34,"Fargo, ND",13,2,17,0,8,29,0,130
34,"Fayetteville, AR",19,0,16,1,16,35,1,279
34,"Fayetteville, NC",4,1,5,0,0,7,0,28
34,"Flagstaff, AZ",2,0,1,0,1,2,0,33
34,"Flint, MI",1,0,1,0,1,2,0,34
34,"Fort Dodge, IA",0,0,2,0,3,3,0,12
34,"Fort Lauderdale, FL",253,85,276,10,279,481,18,1517
34,"Fort Myers, FL",35,24,41,0,61,99,5,431
34,"Fort Smith, AR",1,0,0,0,2,3,0,27
34,"Fort Wayne, IN",7,2,7,0,4,15,0,82
34,"Fresno, CA",15,0,11,0,13,30,3,232
34,"Gainesville, FL",6,0,2,0,7,8,1,67
34,"Garden City, KS",0,0,1,0,2,2,0,14
34,"Gillette, WY",0,1,3,0,1,3,0,14
34,"Grand Forks, ND",1,2,4,0,0,4,0,23
34,"Grand Island, NE",2,0,2,0,0,4,0,18
34,"Grand Junction, CO",8,1,9,0,5,15,1,77
34,"Grand Rapids, MI",23,0,26,0,26,46,6,335
34,"Great Falls, MT",1,0,3,0,1,4,0,43
34,"Green Bay, WI",3,1,9,0,6,13,0,93
34,"Greensboro/High Point, NC",15,7,24,0,20,43,5,249
34,"Greer, SC",24,1,16,0,25,46,3,332
34,"Guam, TT",2,0,0,0,0,2,0,14
34,"Gulfport/Biloxi, MS",1,0,2,0,2,3,0,68
34,"Gunnison, CO",4,0,0,0,1,5,0,15
